"","Player","Nation","Squad","Age","Born","X90s","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"1562","k.clark","Southern Ristan","Fighting Clippers",33,1987,16.1,1.17,0.93,0.41,0.55,0.35,0.41,1.44,1,1.09,21.02,5.42,1,1.45,7.91,11.78,0.46,0.04,0,0.53,0.54,1.61,0.36,0,10500000,9500000,8600000,7800000,7100000,6300000,5700000,5100000,4600000,4e+06
"1563","n.busingye","Sobianitedrucy","Fighting Clippers",23,1997,22.05,0.04,0.1,0.06,0,0.06,0,0.11,0.02,0,0,0.03,0,0.1,0.08,0,0,0,0,0,0.07,0,0,0,26100000,24500000,22800000,21300000,19700000,18300000,16900000,15500000,14200000,1.3e+07
"1564","r.owere","Western Niasland","Fighting Clippers",31,1988,15.92,0,0,0,0.08,0.02,0,0,0,0,0,0.07,0,0.03,0.01,0,0,0,0,0,0.07,0,0,0.02,10300000,9500000,8600000,7900000,7100000,6400000,5800000,5200000,4700000,4200000
"1565","i.brown","Dosqaly","Fighting Clippers",25,1994,21.9,3.51,2.52,1.17,2.01,0.31,0.78,1.63,1,0.91,16.69,5.6,1,5.41,8.99,2.35,1.28,0.09,0.01,0.96,1.34,4.9,1.11,0.06,21500000,2e+07,18600000,17200000,15800000,14600000,13400000,12300000,11200000,10200000
"1566","a.mucunguzi","Esia","Fighting Clippers",28,1991,17.62,3.55,2.15,1.44,1.68,0.54,1.01,3.58,1,2.49,24.23,7.05,1,7.53,12.28,4.47,0.9,0.15,0.02,0.92,0.93,4.39,1.28,0.08,13400000,12300000,11400000,10400000,9500000,8700000,7900000,7200000,6500000,5900000
"1567","m.delgado","Ledian","Fighting Clippers",25,1994,1.73,0.65,0.61,0.1,0.59,0.07,0,0.68,0.07,0.62,12.47,2.91,1,2.45,5.96,4.12,0.57,0.62,0.09,0,0.63,1.09,0.6,0,7900000,7400000,6900000,6300000,5900000,5400000,4900000,4500000,4100000,3800000
"1568","c.muhammadu","Nganion","Fighting Clippers",24,1996,28.56,1.74,1.44,0.74,0.69,0.38,0.75,2.51,1,1.68,16.46,4.99,1,4.58,7.38,4.18,1.45,0.1,0.07,1.38,1.34,3.06,1.54,0.05,3.4e+07,31700000,29500000,27400000,25400000,23400000,21600000,19800000,18100000,16500000
"1569","q.liang","Nkasland Cronestan","Fighting Clippers",26,1994,28.03,0.78,0.52,0.29,0.45,0.11,0.27,0.55,1,0.47,9.87,3.07,1,1.95,4.54,3.52,0.78,0.1,0.01,0.54,0.64,1.66,0.43,0.07,30100000,2.8e+07,25900000,23900000,2.2e+07,20200000,18500000,16900000,15300000,13900000
"1570","e.potonik","Biarizea","Fighting Clippers",29,1991,0.47,2.41,0.09,2.55,0.1,0,0.07,0.07,0,0,27.52,5.04,1,12.53,10.06,4.98,2.47,0,0.05,2.53,4.99,7.48,2.52,0,4e+06,3700000,3400000,3100000,2900000,2600000,2400000,2100000,1900000,1700000
"1571","z.banda","Eastern Niasland","Fighting Clippers",20,1999,8.3,1.91,1.04,0.68,0.71,0.51,0.77,2.1,1,1.22,17.03,4.61,1,3.7,8.13,5.19,1.54,0.13,0.06,1.52,0.52,2.52,0.52,0,15400000,14600000,13700000,12900000,1.2e+07,11200000,10500000,9700000,9e+06,8300000
"1572","w.joao","Byasier Pujan","Fighting Wave",20,1999,24.62,1.25,0.82,0.72,0.4,0,0.54,0.88,1,0.3,9.25,3.17,1,4.69,4.07,0.55,1.55,0.6,0,1.02,1.19,2.43,4.13,0,32700000,30800000,2.9e+07,27200000,25500000,23800000,22200000,20600000,1.9e+07,17600000
"1573","n.cudjoe","Cabral Retrea","Fighting Wave",18,2002,0.02,0.03,0.05,0.06,0.07,0.06,0,0.01,0,0.05,1.9,0,0.01,1.91,0,0,0.07,0,0.02,0,0.08,0.1,1.08,0,10200000,9700000,9200000,8600000,8100000,7600000,7200000,6700000,6200000,5800000
"1574","l.achen","Lefghau","Fighting Wave",29,1991,20.51,1.92,1.31,1.07,0.6,0.3,0.73,1.33,1,0.53,9.19,3.66,1,4.19,3.51,1.51,1.76,0.2,0.07,1.49,1.21,3.12,2.46,0,14700000,13500000,12400000,11300000,10400000,9400000,8600000,7700000,7e+06,6300000
"1575","z.krajnc","Lefghau","Fighting Wave",29,1991,32.32,1.85,1.1,1.15,0.4,0.33,0.68,1.73,1,1.17,7.68,2.37,1,4.16,2.64,0.86,1.76,0.46,0.03,1.23,1.39,3.21,2.62,0,26600000,24500000,22500000,20600000,18800000,17100000,15500000,1.4e+07,12700000,11400000
"1576","l.yulianti","Sobianitedrucy","Fighting Wave",33,1987,22.43,1.05,0.59,0.54,0.43,0.14,0.31,0.78,1,0.42,6.58,2.3,1,3.26,2.91,0.36,1.72,0.73,0,0.89,0.81,1.78,3.63,0,11400000,10400000,9400000,8500000,7700000,6900000,6200000,5600000,5e+06,4400000
"1577","o.gamal","Sobianitedrucy","Fighting Wave",21,1999,7.71,1,0.82,0.54,0.18,0.18,0.29,1.49,1,1.21,12.76,3.32,1,4.94,4.69,3.07,2.02,0.29,0,1.72,1.46,2.38,2.26,0.01,12900000,12100000,11400000,10700000,9900000,9300000,8600000,8e+06,7300000,6800000
"1578","r.bogere","Sobianitedrucy","Fighting Wave",35,1984,15.3,1.12,0.69,0.82,0.15,0.04,0.24,0.96,1,0.59,7.41,3.17,1,4.92,2.37,0.23,1.77,1.07,0.06,0.7,1.3,2.53,4.17,0,6200000,5600000,5e+06,4500000,4100000,3600000,3300000,2900000,2600000,2300000
"1579","s.nayiga","Sobianitedrucy","Fighting Wave",27,1992,0.2,0.07,0.03,0,0,0,0.07,0,0,0,9.99,3.29,1,9.92,0.07,0.05,3.27,0,0.05,3.34,0.1,0.04,3.25,0,4700000,4300000,4e+06,3700000,3400000,3100000,2800000,2600000,2300000,2100000
"1580","a.ansah","Varijitri Isles","Fighting Wave",22,1998,10.4,1.69,1.12,1.18,0.44,0.08,0.22,0.92,1,0.65,10.27,3,1,5.81,3.56,0.75,1.67,0.73,0.07,0.96,1.18,2.85,3.82,0,13100000,12300000,11500000,10800000,1e+07,9300000,8600000,8e+06,7300000,6700000
"1581","y.smit","Sobianitedrucy","Fighting Wave",26,1994,10.85,0.94,0.41,0.54,0.43,0.05,0.44,2.1,1,1.68,11.07,2.85,1,3.18,4.68,3.24,1.01,0.3,0.08,0.77,1.14,2.3,1.14,0,11500000,10700000,9900000,9200000,8400000,7700000,7100000,6500000,5900000,5300000
"1582","v.rocha","Western Niasland","Fighting Wave",32,1988,24.2,1.68,0.78,0.95,0.53,0.22,0.59,1.58,1,1.17,11.87,3.44,1,5.46,3.77,2.39,1.48,0.09,0,1.41,1.27,2.97,0.99,0.11,13300000,12100000,1.1e+07,1e+07,9100000,8200000,7400000,6600000,5900000,5300000
"1583","l.dewit","Greri Landmoslands","Fighting Wave",35,1985,31.13,0.35,0.04,0.13,0.15,0.04,0.09,0.58,1,0.45,7.21,1.95,1,0.79,2.82,3.69,0.39,0.1,0.01,0.24,0.19,0.58,0.46,0,16800000,15200000,13700000,12300000,11100000,9900000,8800000,7900000,7e+06,6200000
"1584","g.gonzalez","Imaar Vircoand","Fighting Wave",26,1993,12.59,1.2,0.79,0.27,0.58,0.34,0.12,0.95,1,0.75,16.29,4.44,1,2.02,6.56,7.69,1.3,0,0.05,1.19,0.26,1.37,0.18,0,14300000,13200000,12300000,11300000,10400000,9600000,8700000,8e+06,7300000,6600000
"1585","g.owusu","Nganion","Fighting Wave",27,1992,22.48,0.92,0.53,0.13,0.37,0.38,0,0.63,1,0.73,14.72,3.97,1,1.26,6.33,7.16,1,0.07,0,0.93,0.33,1.19,0.72,0.01,22600000,20900000,19300000,17800000,16300000,14900000,13600000,12400000,11300000,10200000
"1586","e.kiyingi","Sobianitedrucy","Fighting Wave",20,2000,0.71,3.73,2.55,2.43,0,1.16,0,1.19,0.01,1.31,17.41,11.26,1,1.24,9.91,6.23,3.73,1.22,0.07,2.58,0,3.83,0.02,0.09,12900000,12200000,11500000,10800000,10100000,9400000,8800000,8100000,7500000,6900000
"1587","j.vasquez","Nkasland Cronestan","Fighting Wave",30,1990,29.77,0,0.03,0,0,0.09,0.1,0.05,0,0.09,0,0,0.01,0,0,0,0.1,0,0.02,0.12,0,0.08,0,0,23400000,21500000,19700000,1.8e+07,16300000,14800000,13400000,12100000,10900000,9800000
"1588","a.amongin","Sobianitedrucy","Fighting Wave",30,1990,0.36,0,0,0,0.09,0,0.02,0.08,0,0,0.07,0,0,0.07,0.08,0,0.02,0.04,0,0.08,0.07,0,0,0,4900000,4500000,4100000,3800000,3400000,3100000,2800000,2500000,2300000,2100000
"1589","n.tkachuk","Sobianitedrucy","Fighting Wave",42,1978,7.92,0,0,0.02,0.04,0,0.06,0,0,0,0.07,0.06,0,0,0.08,0.02,0.09,0,0.06,0,0.06,0,0,0.08,2200000,1900000,1700000,1500000,1300000,1200000,1e+06,9e+05,8e+05,7e+05
"1590","k.mohammadzadeh","Djipines","Fighting Wave",29,1990,12.09,2.08,1.24,0.6,1.2,0.22,0.39,2.03,1,1.57,18.54,6.05,1,4.51,9.03,5.12,1.09,0.26,0,1.07,0.55,2.43,0.75,0.13,10100000,9300000,8600000,7800000,7100000,6500000,5900000,5300000,4800000,4300000
"1591","o.maulana","Dosqaly","Fighting Wave",25,1995,25.73,2.81,1.66,1,1.34,0.34,1.06,2.3,1,1.22,18.94,5.67,1,6.32,9.25,3.28,1.81,0.47,0,1.38,1.27,3.99,1.51,0.01,25800000,2.4e+07,22300000,20600000,1.9e+07,17500000,16100000,14700000,13400000,12200000
"1592","n.garza","Greri Landmoslands","Fighting Wave",19,2001,0.17,0.07,0.06,0,0,0,0,0.03,0,0,69.95,0.05,0,20,29.95,20.09,0.08,0,0,0.07,0,0.06,0.03,0,6500000,6100000,5800000,5500000,5100000,4800000,4500000,4200000,3900000,3600000
"1593","a.kalule","Janmico","Fighting Wave",23,1997,25.82,2.92,1.77,1.06,1.45,0.29,0.51,2.08,1,1.57,20.87,6.17,1,6.45,10.58,3.55,2.17,0.64,0,1.63,1.81,4.64,1.65,0.04,29900000,2.8e+07,26100000,24300000,22600000,20900000,19300000,17700000,16300000,14900000
"1594","m.opoku","Lefghau","Fighting Wave",23,1996,12.9,1.7,1.07,0.79,0.96,0.06,0.31,1.94,1,1.46,16.05,4.72,1,6.05,8.21,1.98,0.91,0.22,0.1,0.79,1.24,2.93,0.63,0.17,14600000,13700000,12800000,11900000,1.1e+07,10200000,9400000,8700000,8e+06,7300000
"1595","k.ntege","Slandsganiamayotteque","Fighting Wave",21,1998,18.87,2.36,1.53,0.75,1.3,0.38,0.79,2.04,1,1.24,21.92,5.64,1,5.33,11.04,5.57,1.43,0.33,0,1.03,1.29,3.59,1.32,0,24600000,23200000,21800000,20400000,1.9e+07,17700000,16400000,15200000,1.4e+07,12900000
"1596","p.bonnet","Sobianitedrucy","Fighting Wave",19,2001,0.21,0,0,0.09,0.02,0,0,0,0,0.01,24.97,10,1,4.93,14.96,4.96,4.94,0,0.08,5,0.04,0.04,0.01,0,11200000,10600000,1e+07,9400000,8900000,8300000,7800000,7200000,6700000,6200000
"1597","p.mlotshwa","Sobianitedrucy","Fighting Wave",22,1997,24.7,2.41,1.66,0.88,0.71,0.52,0.88,2.05,1,1.17,16.06,5.4,1,5.65,5.9,4.68,1.12,0.03,0,0.98,0.39,2.84,0.76,0.01,30800000,28900000,2.7e+07,25200000,23500000,21800000,20200000,18600000,17200000,15700000
"1598","w.katamba","Sobianitedrucy","Fighting Wave",21,1999,0.22,0.01,0,0.07,0,0,0.09,0.07,0,0.09,4.92,5.01,1,5.01,0,0,5.09,4.96,0.05,0.04,0,0.03,0.02,0.03,8600000,8100000,7600000,7100000,6700000,6200000,5800000,5300000,4900000,4500000
"1599","h.kelmendi","Lefghau","Fighting Wave",29,1990,0.49,1.91,0,2,0,0.06,2.02,6.02,1,3.92,15.99,1.91,1,2.01,8.03,5.96,0.01,0.06,0.03,0,2.06,3.96,0.03,0.02,5600000,5100000,4700000,4300000,3900000,3600000,3300000,2900000,2700000,2400000
"1600","u.taaka","Xikong","Fighting Wave",20,2000,21.34,1.58,1.23,0.51,0.53,0.38,0.55,1.85,1,1.25,20.56,5.36,1,5.14,8.87,6.5,1.26,0.04,0,1.36,0.55,2.07,0.02,0,30100000,28400000,26700000,25100000,23500000,21900000,20400000,1.9e+07,17500000,16200000
"1601","e.mugoya","Byasier Pujan","Flying Bombadiers",27,1993,1.2,1.63,1.47,0.03,0.81,0.77,0.86,1.58,1,0.76,16.21,5.37,1,10.78,4.54,0.87,2.21,0,0.02,2.39,0.7,2.27,3.04,0,5e+06,4700000,4300000,4e+06,3600000,3300000,3e+06,2800000,2500000,2300000
"1602","h.bhebhe","Byasier Pujan","Flying Bombadiers",27,1993,16.51,1.91,1.05,1.36,0.27,0.23,0.89,1.31,1,0.48,13.74,4.4,1,6.02,5.16,2.38,1.75,0.1,0,1.52,1.26,3,2.23,0,13300000,12400000,11400000,10500000,9600000,8800000,8e+06,7300000,6600000,6e+06
"1603","w.namukose","Coastpa Barleslands","Flying Bombadiers",25,1994,4.79,1.25,0.66,0.99,0.14,0.03,0.05,0.45,0,0.37,7.7,2.54,1,3.26,2.82,1.37,1.31,0.66,0.01,0.63,0.34,1.69,2.23,0.06,8700000,8100000,7500000,7e+06,6400000,5900000,5400000,5e+06,4500000,4100000
"1604","g.matsika","Deshslands Landdenhai","Flying Bombadiers",19,2000,2.64,2.32,1.24,1.83,0.42,0.09,1.08,3.84,1,2.68,13.42,3.09,1,7.69,5.47,0.33,4.23,1.92,0.06,2.29,1.87,4.17,4.16,0.08,9700000,9100000,8600000,8100000,7600000,7100000,6700000,6200000,5800000,5300000
"1605","w.aciro","Dosqaly","Flying Bombadiers",28,1992,19.46,1.52,0.86,1.23,0.33,0,0.22,0.54,1,0.21,11.07,4.05,1,6.62,4.01,0.4,2.38,1.36,0,1.1,1.68,3.13,5.28,0.03,13700000,12700000,11700000,10700000,9800000,9e+06,8100000,7400000,6700000,6e+06
"1606","g.ribeiro","Imaar Vircoand","Flying Bombadiers",27,1993,3.97,2.45,1.48,0.91,1.29,0.29,1.09,1.06,1,0.01,8.35,2.77,1,2.98,4.85,0.57,2.28,0.43,0,1.68,2.84,5.25,3.84,0.09,7300000,6700000,6200000,5700000,5200000,4800000,4400000,4e+06,3600000,3300000
"1607","n.mushabe","Lefghau","Flying Bombadiers",36,1984,34.9,1.33,0.66,0.78,0.5,0,0.21,0.92,1,0.48,9.36,3.07,1,5.71,3.54,0.15,2.28,0.97,0.05,1.25,1.18,2.43,5.06,0.18,15300000,13800000,12400000,11200000,1e+07,8900000,7900000,7e+06,6200000,5500000
"1608","b.angella","Lylimi","Flying Bombadiers",21,1998,30.28,1.38,0.95,1.01,0.34,0.08,0.6,1.05,1,0.38,11.46,4.13,1,5.67,4.5,1.28,1.91,0.53,0.06,1.29,1.78,3.07,4.89,0,41300000,38800000,36500000,34100000,31900000,29700000,27500000,25500000,23500000,21600000
"1609","m.wu","Ngoque Blicri","Flying Bombadiers",18,2002,8.34,1.55,0.72,1.23,0.24,0.09,0.79,2.05,1,1.36,11.25,3.89,1,5.4,4.06,1.8,2.04,0.2,0.02,1.79,1.49,2.99,1.76,0,15400000,14600000,13800000,13100000,12300000,11500000,10800000,10100000,9400000,8700000
"1610","e.bosnjak","Northslands","Flying Bombadiers",18,2001,0.58,5.96,0,3.91,2.1,0,3.92,6.01,1,1.91,14.08,2.06,1,5.94,6.07,2.03,0.06,0.06,0.1,0,0,6.1,0.05,0,9700000,9200000,8700000,8200000,7700000,7300000,6800000,6400000,5900000,5500000
"1611","g.neumbe","Sobianitedrucy","Flying Bombadiers",32,1988,23.79,1.47,0.62,0.81,0.53,0.21,0.61,1.6,1,0.83,11.8,3.35,1,5.39,4.56,1.7,2.85,0.29,0.08,2.48,1.1,2.78,3.08,0.06,12900000,11800000,10700000,9700000,8800000,7900000,7100000,6400000,5700000,5100000
"1612","k.nanyondo","Sobianitedrucy","Flying Bombadiers",27,1993,0.38,0.04,0.09,0.08,0,0.05,0.06,6.64,0,6.6,20.04,6.71,1,6.58,6.6,6.77,3.31,0,0,3.31,0.03,0,0,0.07,6100000,5700000,5200000,4800000,4400000,4e+06,3700000,3400000,3e+06,2800000
"1613","k.othman","Sobianitedrucy","Flying Bombadiers",18,2001,0.34,0.09,0.04,0,0,0,0.09,0,0,0.06,6.64,3.39,1,3.43,0,3.42,6.69,0.04,0.05,6.64,0.1,0,0.09,0,10900000,10300000,9800000,9200000,8700000,8200000,7600000,7100000,6600000,6200000
"1614","r.arineitwe","Sobianitedrucy","Flying Bombadiers",24,1996,0.26,0,0.03,0,0,0,0,0,0,0.04,5.09,0.07,0.04,5.04,0,0,0,0,0,0.05,0.01,0,4.94,0.06,6500000,6100000,5600000,5200000,4900000,4500000,4100000,3800000,3500000,3200000
"1615","u.lomongin","Northern Namemo Laand","Flying Bombadiers",32,1987,5.76,2.33,1.21,1.72,0.4,0.14,0.74,2.31,1,1.67,12.26,3.71,1,6.16,5.16,0.88,2.06,1.13,0,0.98,1.54,3.92,2.1,0,4800000,4400000,4e+06,3600000,3300000,3e+06,2700000,2400000,2100000,1900000
"1616","g.abdi","Danan Seekeeling","Flying Bombadiers",29,1991,0.5,0.01,0,0,0.08,0.08,0.09,0,0,0,19.91,12.52,1,0.04,7.48,12.45,0,0.04,0,0,0.01,0,0.03,0.03,7900000,7200000,6600000,6100000,5500000,5e+06,4600000,4100000,3700000,3400000
"1617","e.munetsi","Imaar Vircoand","Flying Bombadiers",38,1982,27.83,0.66,0.41,0.11,0.32,0.38,0,0.45,1,0.52,14.62,4.36,1,0.97,5.25,8.31,0.61,0.04,0.05,0.5,0.15,0.93,0.92,0.01,11300000,10200000,9100000,8100000,7200000,6400000,5700000,5e+06,4400000,3900000
"1618","b.bernardi","Sobianitedrucy","Flying Bombadiers",19,2001,0.17,0,0,0,0,0.02,0,0.04,0,0.08,39.91,29.95,1,0,9.92,30.02,0,0,0.08,0,0,0.05,0,0,25700000,24300000,2.3e+07,21600000,20300000,1.9e+07,17700000,16500000,15300000,14200000
"1619","o.mor","Sobianitedrucy","Flying Bombadiers",18,2001,0.49,2.48,2.55,0,2.48,0.03,0,2.57,0.06,2.41,19.91,5.02,1,5.02,4.91,10.09,0,0,0,0,0.07,2.53,0.01,0,11500000,10900000,10400000,9800000,9200000,8600000,8100000,7600000,7e+06,6500000
"1620","m.ogbonna","Mico","Flying Bombadiers",20,1999,13.08,1.6,0.67,0.86,0.54,0.16,0.52,1.48,1,0.82,15.63,3.14,1,5.63,5.95,4.29,1.72,0.01,0.09,1.66,0.22,2,1.45,0.03,17900000,16900000,15900000,14900000,1.4e+07,1.3e+07,12100000,11300000,10400000,9600000
"1621","k.amoding","Northslands","Flying Bombadiers",21,1998,32.53,0.63,0.26,0.19,0.23,0.19,0.05,0.81,1,0.79,14.25,3.64,1,3.16,5.02,6.14,1.32,0.2,0,1.15,0.36,1.15,0.58,0,53100000,5e+07,46900000,43900000,4.1e+07,38100000,35400000,32800000,30300000,27800000
"1622","c.majoni","Sobianitedrucy","Flying Bombadiers",28,1991,13.06,1.87,1.12,0.91,0.74,0.33,0.86,2.2,1,1.27,19.59,5.35,1,5.25,9.68,4.51,1.65,0.2,0.01,1.55,0.69,2.68,0.83,0.16,1.1e+07,10200000,9400000,8600000,7900000,7200000,6500000,5900000,5400000,4800000
"1623","n.cheng","Sobianitedrucy","Flying Bombadiers",19,2000,13.32,1.48,0.81,0.68,0.44,0.28,0.31,1.4,1,1.12,19.35,4.46,1,4.38,9.78,5.19,0.56,0.06,0,0.56,0.85,2.35,0.77,0,20700000,19600000,18500000,17400000,16300000,15300000,14300000,13300000,12300000,11400000
"1624","o.night","Sobianitedrucy","Flying Bombadiers",23,1997,19.5,1.63,0.61,0.73,0.54,0.38,0.91,2.09,1,1.33,15.17,3.82,1,5.01,4.98,5.24,1.33,0.16,0,0.99,0.55,2.16,1.08,0,21900000,20500000,19100000,17800000,16500000,15300000,14100000,1.3e+07,11900000,10900000
"1625","v.razak","Lefghau","Flying Bombadiers",36,1983,5.91,0,0,0,0.06,0,0,0,0,0,0.18,0.2,1,0.09,0,0,0,0.08,0,0.06,0.03,0.03,0,0.18,3800000,3400000,3100000,2800000,2500000,2200000,2e+06,1700000,1500000,1400000
"1626","u.mvula","Nkasland Cronestan","Flying Bombadiers",29,1991,27.93,0.08,0,0.05,0.06,0.08,0.08,0.01,0,0.14,0.12,0,0,0.03,0,0.03,0.02,0,0.02,0.08,0.09,0.04,0,0.15,23100000,21200000,19500000,17800000,16300000,14800000,13400000,12200000,1.1e+07,9900000
"1627","d.chiba","Sobianitedrucy","Flying Bombadiers",20,1999,4.07,0,0.05,0.06,0,0.03,0,0.21,0.05,0.27,0.47,0,0.09,0.45,0,0.08,0.02,0.01,0.1,0.05,0,0,0,0.06,1.2e+07,11300000,10600000,1e+07,9300000,8700000,8100000,7500000,7e+06,6400000
"1628","s.kor","Byasier Pujan","Flying Bombadiers",23,1997,27.99,1.71,1.41,0.66,1.08,0,0.28,1.03,1,0.84,15.64,4.73,1,6,7.42,2.09,1.75,0.42,0.11,1.43,2.91,4.58,1.71,0.06,32600000,30500000,28500000,26500000,24600000,22800000,2.1e+07,19300000,17800000,16300000
"1629","z.angom","Cuandbo","Flying Bombadiers",18,2002,2.3,2.11,1.29,1.17,0.51,0.35,0.45,1.23,1,0.86,30.72,4.91,1,11.4,14.24,5.32,2.03,0.39,0,1.69,0.5,2.56,3.32,0.08,9600000,9100000,8600000,8200000,7700000,7200000,6700000,6300000,5900000,5400000
"1630","o.binabdulrahman","Imaar Vircoand","Flying Bombadiers",22,1998,13.82,3.72,2.5,2.17,1.34,0.3,0.72,2.01,1,1.2,25.26,6.61,1,10.64,10.91,3.54,2.13,0.51,0,1.67,1.81,5.49,1.5,0.02,14700000,13800000,12900000,1.2e+07,11200000,10400000,9600000,8900000,8200000,7500000
"1631","y.lawan","Nkasland Cronestan","Flying Bombadiers",15,2004,0.05,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0,0,0.05,0.04,0.03,0,0.02,0.04,0.1,0.05,12500000,1.2e+07,11400000,10900000,10300000,9800000,9200000,8700000,8200000,7600000
"1632","h.pichler","Sobianitedrucy","Flying Bombadiers",30,1989,4.34,1.59,1.62,0.27,0.78,0.68,0.74,3.81,1,3.07,16.64,5.66,1,5.81,8.52,2.24,3.88,0.2,0,3.75,1.57,3.27,1.44,0,5700000,5200000,4800000,4400000,4e+06,3600000,3300000,2900000,2600000,2400000
"1633","i.mushonga","Sobianitedrucy","Flying Bombadiers",29,1991,36.15,1.35,0.91,0.54,0.53,0.21,0.27,1.68,1,1.46,16.73,4.38,1,4.02,7.5,5.26,1.07,0.17,0,0.72,0.68,2.02,1.23,0.1,35700000,32900000,30200000,27600000,25200000,22900000,20800000,18800000,1.7e+07,15300000
"1634","x.zalwango","Sobianitedrucy","Flying Bombadiers",18,2002,0.05,0,0,0,0,0,0.08,0.06,0,0.02,30.01,0.02,0.08,0,0.06,30.09,0.01,0.09,0,0.02,10.01,10.05,0,0,15300000,14500000,13700000,12900000,12200000,11400000,10700000,1e+07,9300000,8600000
"1635","x.aliru","Xikong","Flying Bombadiers",21,1999,20.64,1.89,0.87,0.93,0.83,0.48,0.42,1.95,1,1.54,15.09,3.91,1,5.72,6.62,2.81,1.69,0.07,0.06,1.38,1.68,3.82,1.31,0.1,2.5e+07,23600000,22100000,20700000,19300000,1.8e+07,16700000,15500000,14300000,13100000
"1636","a.marchenko","Ingre","Hideous Spartans",26,1993,26.81,1.22,0.63,0.79,0.39,0.23,0.63,1.1,1,0.55,10.25,2.46,1,4.72,3.52,1.96,2.43,0.44,0,1.92,1.02,2.25,3.82,0,24900000,23100000,21400000,19800000,18200000,16700000,15300000,13900000,12700000,11500000
"1637","a.radu","Janmico","Hideous Spartans",34,1986,27.82,2.21,1.18,1.73,0.42,0.08,0.79,1.59,1,0.77,9.92,3.72,1,6.41,3.21,0.23,1.83,0.81,0.07,1.04,1.56,3.74,6.66,0.11,12700000,11500000,10400000,9400000,8500000,7600000,6800000,6100000,5400000,4800000
"1638","w.hamad","Kesternsri","Hideous Spartans",34,1985,8.52,1.81,0.54,0.85,0.77,0.06,0.64,1.05,1,0.4,12.18,3.33,1,7.3,4.55,0.47,1.42,0.5,0,0.86,0.84,2.69,4.84,0.08,4400000,4e+06,3600000,3300000,2900000,2600000,2400000,2100000,1900000,1700000
"1639","d.kos","Nkasland Cronestan","Hideous Spartans",20,2000,17.95,1.62,0.76,1.06,0.45,0.18,0.84,1.8,1,1.06,11.39,3.69,1,6.76,3.95,0.74,1.88,0.93,0.08,0.83,1.32,2.89,3.98,0,21600000,20400000,19200000,1.8e+07,16900000,15700000,14700000,13600000,12600000,11600000
"1640","e.ghosh","Sobianitedrucy","Hideous Spartans",30,1989,16.31,1.6,1.02,0.95,0.54,0.09,0.53,1.3,1,0.78,8.64,2.94,1,4.89,3.26,0.62,1.88,0.79,0,0.82,1.39,3.04,4.88,0.05,10300000,9500000,8700000,7900000,7200000,6500000,5900000,5300000,4800000,4300000
"1641","e.nemeth","Sobianitedrucy","Hideous Spartans",34,1986,2.51,1.28,0.82,1.23,0.06,0.02,0.88,1.98,1,1.22,5.94,1.67,1,4.89,1.25,0.05,3.27,2.07,0,1.1,1.11,2.32,2.73,0.44,3400000,3e+06,2800000,2500000,2200000,2e+06,1800000,1600000,1400000,1300000
"1642","h.kabugho","Sobianitedrucy","Hideous Spartans",26,1994,11.07,2.45,1.2,0.95,1.11,0.25,0.78,1.64,1,0.86,15.49,4.77,1,6.79,7.89,0.67,1.95,0.9,0.04,1.05,1.41,3.7,5.12,0,10400000,9600000,8900000,8200000,7600000,6900000,6400000,5800000,5300000,4800000
"1643","q.krasniqi","Sobianitedrucy","Hideous Spartans",19,2001,12.05,2.48,0.92,1.7,0.66,0,0.68,1.68,1,0.96,18.65,5.28,1,11.5,6.35,0.84,2.3,0.29,0.01,1.9,1.03,3.48,4.48,0,14600000,13800000,1.3e+07,12300000,11500000,10800000,10100000,9400000,8700000,8100000
"1644","r.arineitwe","Sobianitedrucy","Hideous Spartans",24,1996,0.23,0,0,0,0,0.03,0.02,5.04,0.03,5.07,49.97,20.08,1,9.91,15.08,24.96,0,0.04,0.04,0,0,0.1,9.98,0.08,10600000,9900000,9200000,8500000,7900000,7300000,6700000,6100000,5600000,5100000
"1645","t.moretti","Sobianitedrucy","Hideous Spartans",21,1999,3.27,3.28,1.28,2.13,0.91,0.3,1.12,1.89,1,0.66,18.2,3.95,1,8.15,7.5,2.51,2.22,0,0,2.16,1.18,4.54,3.28,0.05,9200000,8600000,8100000,7600000,7100000,6600000,6100000,5700000,5200000,4800000
"1646","y.oppong","Sobianitedrucy","Hideous Spartans",20,1999,26.54,1.71,0.88,0.73,0.96,0.05,0.92,2.09,1,1.28,16.61,4.21,1,7.31,6.7,2.61,2.05,0.14,0.12,2.04,0.96,2.65,1.94,0.15,34400000,32500000,30600000,28700000,26900000,25100000,23400000,21700000,20100000,18500000
