"","Player","Nation","Squad","Age","Born","X90s","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"1519","q.chunga","Southern Ristan","Coy Sunbirds",17,2003,5.1,35.47,40.4,1,876.06,226.47,6.48,7.05,1,19.8,20.79,1,9.22,12.37,1,0,0,0.01,0.02,1.19,0.2,0.01,1.96,7400000,7700000,7800000,7900000,7800000,7600000,7300000,6900000,6400000,5900000
"1520","s.owor","Xikong","Coy Sunbirds",30,1990,21.72,49.82,61.69,1,1095.72,439.55,14.97,16.81,1,24.77,28.54,1,9.66,15.1,1,0.09,0.05,0.04,0.74,4.52,0.96,0.51,5.44,12400000,10600000,8900000,7400000,6100000,4900000,3900000,3e+06,2300000,1800000
"1521","s.barry","Zamlie Niabangthe","Coy Sunbirds",26,1994,20.17,50.96,56.72,1,1178.13,310.51,11.45,12.3,1,27.67,28.85,1,11.3,14.73,1,0,0,0,0.15,2.28,0.09,0.05,1.88,13300000,12100000,10800000,9500000,8200000,7e+06,5900000,4900000,4e+06,3200000
"1522","u.molla","Central Diasongo","Coy Sunbirds",33,1987,22.43,19.8,24.16,1,292.07,64.56,11.46,13.11,1,7.31,8.65,1,0.63,0.94,1,0.04,0.11,0,1.2,1.2,0.8,0.14,2.05,10400000,8500000,6800000,5400000,4200000,3300000,2500000,1900000,1400000,1e+06
"1523","n.katusabe","Mico","Coy Sunbirds",27,1993,21.16,19.33,27.65,1,303.4,51.32,10.64,14.13,1,6.29,8.93,1,1.75,2.6,1,0.19,0.13,0.05,1.14,1.37,0.52,0.1,1.85,21300000,1.9e+07,16700000,14500000,12400000,10500000,8700000,7100000,5700000,4500000
"1524","i.zia","Sobianitedrucy","Coy Sunbirds",35,1985,6.75,22.83,29.34,1,329.04,57.2,14.22,17.04,1,6.07,8.14,1,1.63,1.79,1,0.29,0.29,0.03,1.77,1.47,0.74,0.01,1.64,3900000,3100000,2400000,1900000,1400000,1100000,8e+05,6e+05,4e+05,3e+05
"1525","l.munoz","Sobianitedrucy","Coy Sunbirds",20,2000,0.1,0.9,0.5,0,0.5,0,0.4,0.1,0,0,0.3,0,0,0,0,0.1,0,0,0.3,0,0.6,0,0,1600000,1600000,1600000,1500000,1400000,1300000,1200000,1100000,1e+06,9e+05
"1526","n.magombo","Sobianitedrucy","Coy Sunbirds",27,1993,0.1,50.1,49.7,1,850.6,69.8,19.5,19.2,1,30.5,29.8,1,0.2,0,0,0,0.4,0.4104,0.3,0.4,0,0,0,4200000,3700000,3300000,2900000,2400000,2100000,1700000,1400000,1100000,9e+05
"1527","n.twesigye","Sobianitedrucy","Coy Sunbirds",28,1991,6.45,11.62,17.83,1,172.1,35.97,6.51,8.53,1,3.72,6.06,1,0.77,1.25,1,0.3,0.15,0.16,0.46,0.78,0.48,0,1.4,8500000,7500000,6500000,5600000,4700000,3900000,3200000,2600000,2e+06,1600000
"1528","b.mpofu","Byasier Pujan","Coy Sunbirds",19,2001,1.33,16.56,25.59,1,194.01,69.89,11.2,12.83,1,4.48,8.22,1,0,1.47,0.06,0.06,0.15,0,0.77,2.26,2.2,0.04,3.78,1e+07,1e+07,9900000,9700000,9300000,8800000,8200000,7600000,6900000,6100000
"1529","r.lau","Cabral Retrea","Coy Sunbirds",21,1998,7.88,27.91,33.11,1,456.22,126.77,15.11,17.14,1,9.91,11.94,1,2.41,2.91,1,0.13,0.04,0.09,0.52,2.54,1.15,0.38,3.56,16100000,15700000,15100000,14300000,13400000,12300000,11100000,1e+07,8800000,7600000
"1530","x.tembe","Cabral Retrea","Coy Sunbirds",20,2000,7.88,17.27,25.39,1,285.91,57.1,10.15,12.43,1,4.7,7.49,1,2.03,3.81,1,0.01,0.08,0,1.01,0.76,0.51,0.38,0.89,1.2e+07,11900000,11600000,11100000,10500000,9800000,9100000,8200000,7300000,6400000
"1531","r.saad","Central Diasongo","Coy Sunbirds",15,2004,0.25,23.76,40.12,1,311.84,111.88,15.84,23.88,1,7.68,16.2,1,0.16,0,0,0.16,0,0.4,0.24,0,0,0,0.16,2200000,2300000,2500000,2500000,2600000,2600000,2600000,2500000,2400000,2300000
"1532","g.lubis","Dosqaly","Coy Sunbirds",22,1998,14.41,19.92,25.82,1,317.77,69.46,11.25,13.05,1,6.04,7.91,1,1.81,2.84,1,0.07,0.14,0,1.18,1.53,1.12,0.21,2.29,25600000,24600000,23300000,21700000,2e+07,18100000,16200000,14200000,12400000,10600000
"1533","d.jafari","Imaar Vircoand","Coy Sunbirds",23,1997,5.38,28.25,35.14,1,572.66,103.92,9.86,11.35,1,13.56,15.8,1,4.29,6.5,1,0.37,0.12,0.23,1.3,2.62,0.38,0.01,2.06,12300000,11700000,10900000,1e+07,9100000,8100000,7200000,6200000,5300000,4500000
"1534","c.go","Sobianitedrucy","Coy Sunbirds",32,1988,0.42,35.52,52.38,1,581,45.26,21.5,28.76,1,11.67,12.02,1,2.36,9.74,1,0,0.02,0.14,2.55,0.05,0,0,0.05,2200000,1900000,1500000,1200000,1e+06,8e+05,6e+05,4e+05,3e+05,2e+05
"1535","t.fontaine","Sobianitedrucy","Coy Sunbirds",28,1992,0.96,33.25,44.79,1,500,71.97,15.57,17.65,1,12.4,15.52,1,2.05,7.22,1,0.02,0.12,0,1.04,1.1,1.07,0.01,2.16,6200000,5400000,4700000,4e+06,3400000,2800000,2300000,1900000,1500000,1200000
"1536","l.foo","Sobianitedrucy","Coy Sunbirds",29,1991,2.06,17.02,24.26,1,593.71,498.51,3.4,3.41,1,3.89,4.37,1,8.75,15.53,1,0,0,0.01,0,0.03,0,0.01,0,3100000,2700000,2300000,1900000,1600000,1300000,1100000,8e+05,7e+05,5e+05
"1537","x.dahan","Sobianitedrucy","Coy Sunbirds",29,1991,36.09,31.39,40.04,1,1018.23,599.1264,4.88,4.93,1,12.47,12.69,1,13.88,22.25,1,0,0,0,0,0.78,0,0,0.03,18500000,16100000,13700000,11600000,9600000,7900000,6300000,5e+06,3900000,3e+06
"1538","i.masson","Central Diasongo","Coy Sunbirds",18,2002,0.24,28.83,37.12,1,416.46,0.04,16.46,21.13,1,12.54,16.96,1,0,0,0,0,0.21,0,0.33,0,0.17,0,0,4100000,4200000,4200000,4200000,4100000,3900000,3700000,3500000,3200000,2900000
"1539","q.loeng","Dosqaly","Coy Sunbirds",25,1995,4.58,53.07,63.12,1,1090.83,205.67,18.56,20.07,1,26.63,28.59,1,7.66,13.34,1,0,0.06,0,0.86,3.93,0.67,0,3.73,9400000,8600000,7800000,7e+06,6200000,5300000,4600000,3800000,3200000,2600000
"1540","y.apolot","Janmico","Coy Sunbirds",27,1992,17.94,50.56,60.76,1,1125.7,292.81,14.11,16.38,1,25.59,28.26,1,10.37,14.65,1,0.05,0.13,0,1.39,4.46,0.61,0,5.57,1.8e+07,16100000,14200000,12300000,10500000,8900000,7400000,6e+06,4900000,3900000
"1541","m.graham","Lefghau","Coy Sunbirds",26,1994,24.32,35.15,44.16,1,747.08,178.98,13.16,15.13,1,14.31,16.73,1,7.24,10.37,1,0.12,0.1,0.02,1.48,3.46,0.82,0.33,3.45,28800000,26100000,23300000,20500000,17800000,15200000,12800000,10600000,8700000,7e+06
"1542","h.dahan","New Uwi","Coy Sunbirds",18,2002,0.91,38.46,39.49,1,604.42,103.19,22.99,22.97,1,13.12,14.34,1,2.12,2.15,1,0.02,0.1,0.11,0,0,0.1,0.05,2.11,7400000,7500000,7600000,7500000,7300000,7e+06,6600000,6200000,5700000,5200000
"1543","p.alharbi","Quewenia","Coy Sunbirds",19,2001,10.02,36.93,43.11,1,676.85,141.43,15.66,17.85,1,16.57,18.26,1,4.18,6.19,1,0.01,0.02,0,0.5,2.59,0.29,0,3.39,13700000,13800000,13600000,13300000,12800000,12100000,11300000,10400000,9400000,8400000
"1544","z.buyinza","Saintu","Coy Sunbirds",31,1989,30.36,39.36,47.36,1,793.74,193.84,14.66,16.34,1,17.52,19.7,1,6.52,9.59,1,0,0.07,0,0.89,3.26,0.99,0.46,3.79,19800000,16600000,13800000,11300000,9100000,7200000,5700000,4400000,3300000,2500000
"1545","s.moradi","Sobianitedrucy","Coy Sunbirds",32,1988,1.76,48.29,61.97,1,1093.8,235.25,13.59,14.15,1,20.99,22.13,1,13.64,24.98,1,0,0.17,0,2.82,4.51,0.03,0,2.85,3100000,2600000,2100000,1700000,1400000,1100000,8e+05,6e+05,5e+05,3e+05
"1546","k.binabubakar","Sobianitedrucy","Coy Sunbirds",25,1995,13.15,28.13,35.06,1,504.03,127.46,13,15.22,1,11.79,13.68,1,2.81,4.48,1,0,0.02,0,0.3,2.06,0.39,0.08,2.28,13400000,12300000,11200000,1e+07,8800000,7600000,6500000,5500000,4600000,3700000
"1547","b.namazzi","Ledian","Coy Sunbirds",33,1987,25.82,26.06,35.59,1,430.79,104.96,14.14,17,1,8.64,11.74,1,2.56,4.65,1,0.07,0.07,0.01,0.66,1.93,0.43,0.11,2.56,9400000,7700000,6200000,4900000,3900000,3e+06,2300000,1700000,1300000,9e+05
"1548","x.boyko","Coastpa Barleslands","Fighting Clippers",29,1991,24.46,63.57,70.98,1,1301.64,482.21,22.04,23.3,1,29.52,31.32,1,10.54,14.35,1,0,0.01,0,0.2,4.5,0.29,0.09,3.47,15100000,13100000,11200000,9400000,7800000,6400000,5200000,4100000,3200000,2500000
"1549","z.chavula","Greri Landmoslands","Fighting Clippers",29,1991,18.48,60.93,74.73,1,1066.02,378.13,30.3,32.9,1,23.43,27.11,1,6.39,12.18,1,0.1,0.1,0,1.62,3.46,1.36,0.64,4.65,14300000,12400000,10600000,8900000,7400000,6e+06,4900000,3900000,3e+06,2300000
"1550","b.colin","Loco Phirema","Fighting Clippers",26,1994,12.24,43.46,47.14,1,925.32,258.18,12.75,13.39,1,21.66,22.8,1,8.09,9.71,1,0,0,0,0.01,1.3,0,0,1.39,8700000,7900000,7100000,6200000,5400000,4600000,3900000,3200000,2600000,2100000
"1551","x.williams","Moaithe","Fighting Clippers",26,1994,19.63,53.24,62.71,1,893.94,308.56,27.76,30.21,1,18.65,21.24,1,5.66,8.61,1,0.1,0.08,0.02,0.72,3.62,0.56,0,4.28,2.1e+07,19100000,1.7e+07,1.5e+07,1.3e+07,11100000,9400000,7800000,6400000,5100000
"1552","h.zare","Rarita","Fighting Clippers",29,1991,25.6,55.66,59.49,1,1223.2,304.8,14.76,15.63,1,29.07,29.88,1,11.13,13.08,1,0,0.02,0,0.2,1.64,0.16,0.04,2.03,13300000,11600000,9900000,8300000,6900000,5600000,4600000,3600000,2800000,2200000
"1553","i.gashi","Rosvi","Fighting Clippers",28,1991,13.3,66.77,71.21,1,1523.68,434.88,14.67,15.64,1,38.57,39.77,1,13.31,15.04,1,0,0.01,0,0.23,2.78,0,0,3.16,7400000,6500000,5700000,4800000,4100000,3400000,2800000,2200000,1800000,1400000
"1554","m.ayebazibwe","Sobianitedrucy","Fighting Clippers",26,1993,35.95,62.12,71.21,1,1092.85,422.47,28.57,30.71,1,26.65,29.54,1,6.03,8.51,1,0.17,0.13,0.03,1.25,6.31,1.67,0.39,7.18,87700000,79500000,7.1e+07,62500000,54200000,46300000,3.9e+07,32400000,26500000,21400000
"1555","l.schubert","Pierrema","Fighting Clippers",29,1991,3.23,64.37,81.11,1,1073.04,395.97,31.58,35.6,1,26.02,30.93,1,5.25,11.43,1,0.01,0.15,0,2.19,3.74,2.49,1.27,5.6,8e+06,7e+06,5900000,5e+06,4200000,3400000,2700000,2200000,1700000,1300000
"1556","h.kirabira","Newgan Ruland","Fighting Clippers",25,1995,21.83,21.07,29.08,1,310.86,66.83,12.37,15.12,1,6.87,9.62,1,1.1,2.38,1,0.14,0.21,0,1.79,0.82,1.28,0.55,1.79,32800000,30200000,27300000,24400000,21500000,18600000,15900000,13400000,11100000,9100000
"1557","k.sekh","Republic of Denand Landsa","Fighting Clippers",21,1998,17.57,10.02,14.28,1,145.82,16.68,5.07,6.2,1,3.42,5.06,1,0.62,1.25,1,0.17,0.15,0.02,1.31,0.17,0.17,0.06,0.57,23200000,22600000,21700000,20600000,19200000,17700000,1.6e+07,14300000,12600000,10900000
"1558","a.schumacher","Sobianitedrucy","Fighting Clippers",17,2002,0.01,81.204,92.4104,1,1646.068,599.1264,39.972,43.506,1,41.1584,44.3752,1,0,4,0,0.6604,0.471199999999999,0,3.41,0,3.5704,1.392,9.9804,11300000,11700000,1.2e+07,1.2e+07,11900000,11600000,11100000,10500000,9800000,9100000
"1559","f.akwero","Sobianitedrucy","Fighting Clippers",26,1993,21.11,31.12,40.97,1,523.21,136.19,16.48,19.19,1,10.71,13.22,1,3.22,6.39,1,0.19,0.14,0.04,1.75,1.46,1.33,0.24,3.27,27800000,25200000,22500000,19800000,17200000,14700000,12400000,10300000,8400000,6800000
"1560","r.nkosi","Sobianitedrucy","Fighting Clippers",29,1991,31.76,46.79,58.66,1,860.42,223.77,22.77,25.35,1,16.44,19.86,1,6.71,10.93,1,0.25,0.27,0,2.02,3.53,2.77,0.41,5.73,66500000,57700000,49300000,41500000,34500000,28200000,22700000,18100000,14100000,10900000
"1561","z.nakayama","Sobianitedrucy","Fighting Clippers",25,1995,10.74,17.98,22.35,1,270.96,38.35,10.52,12.47,1,5.31,6.42,1,1.39,1.67,1,0.27,0.18,0.09,2.05,0.66,0.46,0,0.93,16900000,15600000,14100000,12600000,11100000,9600000,8200000,6900000,5700000,4700000
"1562","j.saidu","Nganion","Fighting Clippers",35,1985,0.56,21.55,37.48,1,299.86,35.57,17.82,26.84,1,1.89,7,1,1.8,1.95,1,0.11,0.05,0,3.41,0,0.16,0.09,0,1400000,1100000,9e+05,7e+05,5e+05,4e+05,3e+05,2e+05,1e+05,1e+05
"1563","k.clark","Southern Ristan","Fighting Clippers",33,1987,16.18,22.68,30.78,1,388.56,109.83,11.49,13.41,1,8.28,10.57,1,2.35,4.7,1,0.5,0.23,0.27,2.48,1.79,1.18,0.31,3.46,9600000,7800000,6300000,5e+06,3900000,3e+06,2300000,1700000,1300000,9e+05
"1564","n.busingye","Sobianitedrucy","Fighting Clippers",23,1997,22.05,24.44,27.53,1,589.21,281.95,6.26,6.26,1,11.56,11.79,1,6.58,9.39,1,0,0.01,0,0.09,0.04,0,0,0,18100000,17200000,1.6e+07,14700000,13400000,11900000,10500000,9100000,7800000,6600000
"1565","r.owere","Western Niasland","Fighting Clippers",31,1988,15.96,27.7,33.78,1,735.53,436.22,6.83,6.83,1,11.21,11.46,1,9.65,15.35,1,0.06,0.01,0.06,0.13,0.25,0,0,0,5100000,4300000,3600000,2900000,2400000,1900000,1500000,1100000,9e+05,6e+05
"1566","i.brown","Dosqaly","Fighting Clippers",25,1994,21.76,50.14,55.56,1,925.51,193.75,21.19,23.34,1,21.1,22.43,1,6.75,7.95,1,0.05,0.03,0.01,0.5,4.18,0.37,0,3.17,25300000,23300000,21100000,18900000,16600000,14400000,12300000,10400000,8600000,7e+06
"1567","a.mucunguzi","Esia","Fighting Clippers",28,1991,17.69,63.14,70.61,1,1153.53,239.35,27.64,29.05,1,26.4,28.94,1,7.8,10.06,1,0.17,0.09,0.08,1.01,6.34,0.79,0.11,3.79,20400000,17900000,15500000,13300000,11200000,9300000,7600000,6100000,4900000,3800000
"1568","m.delgado","Ledian","Fighting Clippers",25,1994,1.62,70.41,78.38,1,1271.04,211.76,32.09,32.77,1,26.57,30.85,1,9.22,11.15,1,0.02,0.05,0,0,4.36,0.67,0.01,5.49,7500000,6900000,6200000,5600000,4900000,4300000,3600000,3100000,2500000,2100000
"1569","c.muhammadu","Nganion","Fighting Clippers",24,1996,28.5,66.25,74.53,1,1303.47,331.33,27.47,30.07,1,25.72,27.89,1,11.75,13.96,1,0.04,0.1,0,1.48,7.3,1.37,0.14,5.83,66900000,62400000,57400000,52100000,46500000,40900000,35500000,30300000,25600000,21200000
"1570","q.liang","Nkasland Cronestan","Fighting Clippers",26,1994,28.09,36.92,44.61,1,648.88,143.83,18.55,21.04,1,13.1,15.35,1,4.45,6.55,1,0.35,0.19,0.17,2.07,4.24,0.82,0.07,3.45,51800000,46900000,41900000,36900000,3.2e+07,27300000,2.3e+07,19100000,15600000,12600000
"1571","e.potonik","Biarizea","Fighting Clippers",29,1991,0.47,44.83,50.96,1,810.49,178.77,19.21,21.15,1,21.28,23.28,1,4.19,6.21,1,0,0,0,0.13,4.3,3.5704,0.09,6.47,12500000,10800000,9200000,7800000,6500000,5300000,4300000,3400000,2600000,2e+06
"1572","z.banda","Eastern Niasland","Fighting Clippers",20,1999,8.14,39.92,44.1,1,636.5,81.83,22.47,23.82,1,14.73,16.23,1,2.58,3.18,1,0.12,0.08,0.03,1.23,1.47,0.5,0.12,1.36,14500000,14400000,1.4e+07,13500000,12700000,11900000,10900000,9900000,8900000,7800000
"1573","w.joao","Byasier Pujan","Fighting Wave",20,1999,24.69,64.28,68.93,1,1376.19,378.25,17.01,18.1,1,35.89,37.18,1,10.86,12.92,1,0.04,0.02,0.02,0.36,3.97,0.29,0.08,2.8,28900000,28600000,27900000,26800000,25400000,23700000,21800000,19700000,17600000,15500000
"1574","l.achen","Lefghau","Fighting Wave",29,1991,20.58,59.42,69.29,1,1144.66,369.78,23.33,25.75,1,27.31,29.5,1,8.01,11.91,1,0.05,0.08,0,0.83,4.86,1.22,0.39,6.32,18100000,15700000,13400000,11300000,9400000,7700000,6200000,4900000,3800000,3e+06
"1575","z.krajnc","Lefghau","Fighting Wave",29,1991,32.31,67.9,76.88,1,1366.48,423.18,22.78,24.76,1,35.19,38.32,1,9.44,12.56,1,0.13,0.11,0.02,0.83,7.06,1.02,0.28,5.41,39400000,34200000,29200000,24600000,20400000,16700000,13500000,10700000,8400000,6500000
"1576","l.yulianti","Sobianitedrucy","Fighting Wave",33,1987,22.54,59.4,65.93,1,1381.94,441.03,12.56,13.13,1,33.72,35.41,1,12.73,16.72,1,0,0.03,0,0.13,4.04,0.27,0.04,3.37,6600000,5400000,4300000,3400000,2700000,2100000,1600000,1200000,9e+05,6e+05
"1577","o.gamal","Sobianitedrucy","Fighting Wave",21,1999,7.73,52.12,62.61,1,902.33,288.74,21.74,24.06,1,25.73,29.23,1,3.74,6.72,1,0.12,0.17,0,0.66,2.33,0.65,0.38,4.65,12900000,12600000,12100000,11500000,10700000,9900000,8900000,8e+06,7e+06,6100000
"1578","r.bogere","Sobianitedrucy","Fighting Wave",35,1984,15.33,65.49,71.3,1,1440.84,402.94,15.85,16.31,1,37.57,39.21,1,11.54,14.68,1,0.07,0,0.07,0.07,4.89,0.13,0,3.39,3e+06,2400000,1900000,1400000,1100000,8e+05,6e+05,4e+05,3e+05,2e+05
"1579","s.nayiga","Sobianitedrucy","Fighting Wave",27,1992,0.4,22.52,29.87,1,457.37,37.57,7.5,9.82,1,10.18,9.85,1,4.92,7.5,1,0,0,0,0.12,0.12,0,0.2,0,4100000,3700000,3300000,2800000,2400000,2e+06,1700000,1400000,1100000,9e+05
"1580","a.ansah","Varijitri Isles","Fighting Wave",22,1998,10.46,56.6,60.8,1,1124.48,324.57,17.39,18.63,1,32.69,33.56,1,6.12,7.74,1,0.1,0,0.09,0.09,1.82,0.01,0,2.01,10700000,10300000,9700000,9100000,8300000,7600000,6800000,5900000,5200000,4400000
"1581","y.smit","Sobianitedrucy","Fighting Wave",26,1994,10.75,42.32,54.89,1,787.9,246.61,18.14,20.37,1,17.21,20.37,1,5.57,10.14,1,0.18,0.2,0,2.05,3.91,1.39,0.57,3.54,18100000,16400000,14700000,12900000,11200000,9600000,8100000,6700000,5500000,4400000
"1582","v.rocha","Western Niasland","Fighting Wave",32,1988,24.27,61.44,74.08,1,1242.27,364.12,21.51,24.35,1,30,32.92,1,9.44,15.29,1,0.41,0.29,0.12,2.39,3.13,1.52,0.33,6.18,17300000,14300000,11700000,9500000,7500000,5900000,4500000,3400000,2600000,1900000
"1583","l.dewit","Greri Landmoslands","Fighting Wave",35,1985,31.01,27.5,35.02,1,419.13,91.1,15.64,18.54,1,9.32,11.51,1,1.77,2.81,1,0.06,0.09,0,0.97,1.9,1.03,0.19,2.61,1.1e+07,8700000,6800000,5300000,4e+06,3e+06,2200000,1600000,1200000,8e+05
"1584","g.gonzalez","Imaar Vircoand","Fighting Wave",26,1993,12.54,46.09,56.22,1,804.55,177.36,23.84,26.16,1,14.75,17.39,1,5.98,10.05,1,0.24,0.23,0.01,2.47,3.42,2.08,0.32,5.43,27500000,24900000,22200000,19600000,1.7e+07,14500000,12200000,10100000,8300000,6700000
"1585","g.owusu","Nganion","Fighting Wave",27,1992,22.32,20.52,27.42,1,347.36,57.79,9.95,12.86,1,7.79,9.64,1,2.02,3.05,1,0.4,0.21,0.19,1.79,1.3,1.12,0.22,2.1,31400000,28100000,24700000,21400000,18300000,15400000,12800000,10500000,8400000,6700000
"1586","e.kiyingi","Sobianitedrucy","Fighting Wave",20,2000,0.71,29.48,32.27,1,402.94,63.51,17.04,16.93,1,11.31,14.14,1,1.38,1.3,1,0.07,0.14,0,0.08,0.11,0,0.13,0,7400000,7300000,7100000,6900000,6500000,6100000,5600000,5e+06,4500000,4e+06
"1587","j.vasquez","Nkasland Cronestan","Fighting Wave",30,1990,29.61,30.73,34.28,1,786.83,407.97,6.28,6.28,1,14.99,15.16,1,9.42,12.7,1,0.04,0,0.03,0.04,0.13,0,0,0.04,12800000,10900000,9200000,7700000,6300000,5e+06,4e+06,3100000,2400000,1800000
"1588","a.amongin","Sobianitedrucy","Fighting Wave",30,1990,0.26,38.42,42.19,1,684.35,434.54,22.81,22.96,1,11.15,11.5,1,3.85,7.69,1,0.35,0,0.31,0.19,0.08,0.12,0,0,3e+06,2600000,2200000,1800000,1500000,1200000,9e+05,7e+05,6e+05,4e+05
"1589","n.tkachuk","Sobianitedrucy","Fighting Wave",42,1978,7.92,32.58,38.38,1,791.16,428.42,8.21,8.21,1,15.4,15.4,1,8.46,14.26,1,0,0,0.01,0.01,0.14,0,0,0,2e+05,2e+05,1e+05,1e+05,1e+05,150000,150000,150000,150000,150000
"1590","k.mohammadzadeh","Djipines","Fighting Wave",29,1990,12.07,51.86,60.64,1,885.33,212.42,25.28,28.16,1,20.3,23.36,1,5.22,7.04,1,0.33,0.3,0.04,2.48,4.9,1.82,0.33,4.89,22900000,19800000,16900000,14300000,11800000,9700000,7800000,6200000,4900000,3700000
"1591","o.maulana","Dosqaly","Fighting Wave",25,1995,25.73,52.04,57.6,1,917.26,218.19,23.12,25.42,1,22.89,24.53,1,5.13,5.71,1,0.08,0.04,0.04,0.39,4.55,0.89,0.12,4,3.8e+07,3.5e+07,31700000,28300000,24900000,21600000,18500000,15600000,12900000,10600000
"1592","n.garza","Greri Landmoslands","Fighting Wave",19,2001,0.1,70.9,79.7,1,969.9,370.6,29.9,39.4,1,30.8,30.6,1,0.4,0,0,0,0,0.4104,0.1,10.0408,0.8,0.7,9.6,8600000,8600000,8600000,8300000,8e+06,7600000,7100000,6500000,5900000,5300000
"1593","a.kalule","Janmico","Fighting Wave",23,1997,25.73,64.17,71.94,1,1259.5,316.75,23.91,25.96,1,30.39,32.69,1,9.09,11.58,1,0.15,0.1,0.06,1.16,6.53,0.74,0.19,6.64,45600000,43200000,40300000,37100000,33600000,3e+07,26400000,22900000,19600000,16500000
"1594","m.opoku","Lefghau","Fighting Wave",23,1996,12.9,78.53,83.18,1,1506.28,359.23,30.46,32.33,1,36.51,37.9,1,10.85,11.78,1,0,0.06,0,1.31,6.67,0.46,0,5.11,21600000,20400000,19100000,17500000,15900000,14200000,12500000,10800000,9300000,7800000
"1595","f.oreilly","Moaithe","Fighting Wave",21,1998,0.05,40.6,41.4,1,281.8,78.8,20,18.2,1,0,0.4,0,0,1.6,0,0,0.471199999999999,0,3.41,0,1.6,1.2,0,8400000,8200000,7900000,7500000,7e+06,6400000,5800000,5200000,4600000,4e+06
"1596","k.ntege","Slandsganiamayotteque","Fighting Wave",21,1998,18.99,35.13,41.29,1,579.51,118.64,17.75,19.64,1,13.43,15.7,1,2.85,3.79,1,0.1,0.15,0,1.26,2.05,0.9,0.06,2.68,32700000,31900000,30700000,2.9e+07,27100000,24900000,22600000,20200000,17800000,15400000
"1597","p.bonnet","Sobianitedrucy","Fighting Wave",19,2001,0.19,81.204,92.4104,1,1494.42,568.37,36.58,37.11,1,41.1584,44.3752,1,0.26,5.63,0,0,0,0.4104,0,10.0408,0.32,0.21,9.9804,5900000,5900000,5900000,5700000,5500000,5200000,4900000,4500000,4100000,3600000
"1598","p.mlotshwa","Sobianitedrucy","Fighting Wave",22,1997,24.68,25.37,32.74,1,454.38,141.17,12.28,14.34,1,9.52,11.87,1,3.12,4.78,1,0.32,0.26,0.06,1.83,1.82,1.67,0.69,3.32,5.6e+07,53800000,5.1e+07,47600000,43700000,39700000,35400000,31200000,2.7e+07,23100000
"1599","w.katamba","Sobianitedrucy","Fighting Wave",21,1999,0.11,45.18,81.45,1,736.91,454,18.36,28.09,1,26.82,44.3752,1,0,9.82,0.09,0,0,0,3.41,8.18,0.27,0.45,9.36,3e+06,2900000,2800000,2700000,2500000,2300000,2100000,1900000,1600000,1400000
"1600","h.kelmendi","Lefghau","Fighting Wave",29,1990,0.47,42.62,57.66,1,646.91,180.7,25.55,29.66,1,14.96,19.06,1,2.21,6.32,1,0,0,0,2.15,2.19,0.11,0.04,2.17,3800000,3300000,2800000,2400000,2e+06,1600000,1300000,1e+06,8e+05,6e+05
"1601","u.taaka","Xikong","Fighting Wave",20,2000,21.44,28.55,36.61,1,450.89,119.26,14.92,17.72,1,10.12,12.54,1,2.33,3.59,1,0.14,0.3,0,2.43,1.63,1.72,0.52,3.4,55100000,54500000,53200000,51100000,48400000,45200000,41600000,37700000,33600000,29600000
"1602","e.mugoya","Byasier Pujan","Flying Bombadiers",27,1993,1.36,47.04,58.1,1,1060.24,364.65,12.52,16.15,1,25.79,26.52,1,8.79,11.74,1,0,0,0,0.05,5.09,0.79,0,5.94,7300000,6500000,5700000,5e+06,4300000,3600000,3e+06,2400000,2e+06,1600000
"1603","h.bhebhe","Byasier Pujan","Flying Bombadiers",27,1993,16.44,37.72,49.09,1,629.32,298.78,17.39,19.88,1,17.15,21.77,1,2.56,5.3,1,0,0.01,0,0.36,3.22,0.37,0.19,3.34,1.2e+07,10700000,9500000,8200000,7e+06,5900000,4900000,4e+06,3200000,2600000
"1604","w.namukose","Coastpa Barleslands","Flying Bombadiers",25,1994,4.71,35.67,44.18,1,576.64,237.57,18.7,21.67,1,13.6,16.56,1,2.55,3.59,1,0,0,0,0.22,1.93,0.01,0,1.69,7100000,6600000,5900000,5300000,4700000,4100000,3500000,2900000,2400000,2e+06
"1605","g.matsika","Deshslands Landdenhai","Flying Bombadiers",19,2000,2.61,40.65,45.62,1,919.16,319.53,12.3,13,1,16.82,17.97,1,11.13,14.19,1,0,0,0.02,0.41,1.5,0.02,0,1.91,6700000,6700000,6600000,6500000,6200000,5900000,5500000,5100000,4600000,4100000
"1606","w.aciro","Dosqaly","Flying Bombadiers",28,1992,19.46,42.08,45.94,1,824.41,237.97,14.18,15.37,1,21.83,22.76,1,5.6,6.93,1,0,0.01,0,0.1,1.13,0,0,1.8,1.1e+07,9700000,8400000,7200000,6100000,5e+06,4100000,3300000,2600000,2100000
