,Player,Nation,FW,MF,DF,GK,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,League,Year
2397,q.kobusinge,Nancipenuaroe,0,1,0,0,Screaming Ramblers,29,1990,14.36,24.58,34.14,71.82,587.22,144.12,7.19,9.13,77.98,10.27,12.85,78.87,6.81,11.14,61.32,0.05,0.04,0.0,0.05,2.86,0.24,-0.06,2.71,E,2020
2398,f.mbale,Nganion,0,1,0,0,Screaming Ramblers,31,1987,14.84,28.12,35.2,79.81,480.82,130.27,12.63,14.76,84.93,12.2,14.47,84.62,2.47,3.96,62.74,-0.07,0.01,0.01,0.18,2.44,0.18,0.09,2.89,E,2020
2399,f.ohana,Nganion,0,1,0,0,Screaming Ramblers,25,1993,0.26,19.99,35.03,57.07,290.04,90.03,15.02,24.91,60.1,-0.09,0.07,,5.05,10.1,49.97,0.1,-0.07,-0.05,0.1,4.96,0.02,-0.07,4.95,E,2020
2400,h.tukamuhebwa,Nganion,0,1,0,0,Screaming Ramblers,24,1995,0.57,23.37,30.08,77.78,391.69,24.91,8.37,11.73,71.3,13.25,15.06,88.98,1.71,3.28,49.96,-0.06,0.07,-0.04,0.02,0.05,-0.01,0.0,-0.01,E,2020
2401,i.okiror,Nganion,0,1,0,0,Screaming Ramblers,33,1986,21.97,23.89,32.31,73.45,435.45,105.03,10.76,13.1,81.01,9.8,12.34,79.84,2.71,4.97,54.52,0.0,0.04,-0.08,-0.01,2.12,0.17,0.0,2.29,E,2020
2402,j.mutonyi,Nganion,0,1,0,0,Screaming Ramblers,25,1994,14.47,29.91,36.97,80.74,579.29,119.37,13.04,15.34,84.28,12.24,14.05,88.16,4.16,6.55,63.72,0.06,0.08,0.05,1.01,2.51,0.85,0.19,2.47,E,2020
2403,k.kaunda,Nganion,0,1,0,0,Screaming Ramblers,22,1997,0.71,20.05,36.35,55.13,431.38,86.3,11.22,17.43,64.23,4.95,7.46,66.76,3.75,11.26,33.38,0.09,-0.03,-0.02,-0.08,2.58,0.01,-0.1,2.45,E,2020
2404,q.muwanguzi,Nganion,0,1,0,0,Screaming Ramblers,26,1993,12.15,23.19,31.22,74.14,404.96,91.28,11.74,14.24,83.17,7.98,10.52,76.47,2.7,4.79,56.89,0.15,0.16,0.1,0.48,0.83,0.35,0.15,1.39,E,2020
2405,q.pellegrino,Nganion,0,1,0,0,Screaming Ramblers,29,1989,24.0,25.49,35.14,72.13,493.2,159.5,11.25,13.51,84.01,9.46,12.04,78.94,4.04,7.88,51.16,0.22,0.1,0.05,1.71,2.39,1.05,0.55,2.86,E,2020
2406,s.wimmer,Nganion,0,1,0,0,Screaming Ramblers,25,1993,18.22,16.87,24.05,70.28,243.42,79.7,10.14,11.72,85.08,5.91,7.49,78.59,0.45,2.94,19.2,0.08,0.2,-0.11,0.8,0.8,0.72,0.21,1.62,E,2020
2407,l.odur,Rosvi,0,1,0,0,Screaming Ramblers,30,1988,8.63,26.96,33.25,80.78,502.93,108.3,11.36,12.45,89.81,11.66,13.81,84.19,3.44,4.93,69.7,-0.1,-0.1,-0.07,0.03,2.1,0.03,0.04,2.09,E,2020
2408,n.kumar,Nganion,1,1,0,0,Screaming Ramblers,18,2001,6.44,14.77,20.23,72.38,229.38,67.63,8.1,9.18,88.07,4.83,5.88,81.57,1.02,2.9,33.35,0.1,0.07,-0.1,0.87,0.99,0.76,0.23,1.58,E,2020
2409,u.kizito,Nganion,1,1,0,0,Screaming Ramblers,29,1990,9.58,14.09,20.56,68.07,217.23,49.41,8.49,10.66,79.43,4.23,6.15,67.88,1.06,2.21,45.41,-0.08,0.04,-0.05,0.66,1.12,0.89,0.36,1.71,E,2020
2410,r.lambert,Ngoque Blicri,1,1,0,0,Screaming Ramblers,22,1997,15.81,14.14,20.98,67.93,190.15,46.46,9.41,11.93,78.06,3.93,5.88,64.11,0.39,0.91,43.86,0.06,0.15,0.03,0.44,0.49,0.48,-0.01,1.21,E,2020
2411,c.machingura,Nganion,0,0,1,0,Serious Magicians,27,1992,31.94,37.2,50.16,74.33,628.98,263.82,18.43,21.26,86.87,15.43,20.42,76.06,2.9,6.25,45.0,0.21,0.13,0.07,0.73,2.02,0.84,0.44,3.33,E,2020
2412,g.riva,Nganion,0,0,1,0,Serious Magicians,24,1995,31.24,36.84,44.95,81.89,836.69,270.39,9.11,10.24,88.77,19.08,20.92,91.33,8.39,13.14,63.68,-0.1,-0.03,0.04,0.18,2.39,0.26,0.07,2.69,E,2020
2413,l.khonje,Nganion,0,0,1,0,Serious Magicians,31,1988,6.23,29.84,41.01,72.93,519.46,231.27,16.07,18.29,87.88,10.56,15.1,69.84,2.88,6.2,46.21,0.08,-0.02,0.03,0.01,1.54,0.58,0.25,2.47,E,2020
2414,p.okoth,Nganion,0,0,1,0,Serious Magicians,29,1990,31.62,42.66,53.56,79.62,790.42,317.49,19.73,22.19,88.55,17.25,21.06,81.65,5.15,7.78,65.29,-0.06,0.08,0.05,0.94,3.56,1.15,0.51,5.72,E,2020
2415,v.ang,Nganion,0,0,1,0,Serious Magicians,28,1991,33.0,36.16,45.46,79.24,888.45,308.51,9.5,10.29,91.44,17.23,19.8,86.93,9.24,14.57,63.83,-0.04,0.1,0.07,0.28,3.49,0.25,0.09,2.79,E,2020
2416,x.ayugi,Nganion,0,0,1,0,Serious Magicians,22,1997,17.42,33.4,38.94,86.02,857.15,256.49,6.24,7.29,85.03,17.13,17.94,95.51,10.1,13.5,75.52,-0.04,0.04,-0.11,0.2,1.71,0.02,-0.06,2.13,E,2020
2417,p.paterson,Nganion,1,0,1,0,Serious Magicians,30,1989,5.95,28.01,37.9,73.75,456.75,171.73,15.23,17.95,85.3,10.25,13.67,75.65,1.85,3.96,45.79,0.24,0.09,-0.03,1.47,2.54,0.93,0.64,3.18,E,2020
2418,f.nakalema,Nganion,1,0,0,0,Serious Magicians,22,1997,16.07,19.85,28.53,69.0,289.45,76.85,11.43,13.95,82.19,6.4,9.31,69.76,1.02,2.89,33.38,0.34,0.14,0.15,0.97,1.26,0.88,0.31,1.55,E,2020
2419,g.mussa,Nganion,1,0,0,0,Serious Magicians,38,1981,2.33,14.26,24.74,57.83,186.1,38.38,11.36,14.86,76.43,2.66,7.02,37.47,0.47,2.58,16.63,-0.01,-0.08,-0.09,0.04,1.38,0.03,0.0,1.35,E,2020
2420,h.mancini,Nganion,1,0,0,0,Serious Magicians,29,1989,7.76,26.11,41.5,63.39,439.72,161.63,13.91,15.99,87.81,8.26,11.37,72.44,3.12,11.56,27.05,-0.04,0.17,-0.17,2.17,1.07,0.71,0.55,1.9,E,2020
2421,z.amito,Nganion,1,0,0,0,Serious Magicians,21,1997,5.95,11.82,18.68,63.54,173.72,22.75,6.85,9.68,70.21,3.61,5.56,63.51,1.13,1.49,77.79,0.07,-0.09,-0.04,0.21,0.61,0.52,0.09,0.79,E,2020
2422,e.mudzingwa,Rarita,1,0,0,0,Serious Magicians,25,1994,32.76,15.62,21.61,71.89,246.1,41.77,9.0,10.81,81.66,4.82,6.79,69.77,1.36,2.13,61.1,0.08,0.01,-0.08,0.84,0.62,0.77,0.39,1.16,E,2020
2423,d.jena,Nganion,1,0,1,0,Serious Magicians,26,1993,6.97,28.39,40.97,68.93,475.86,153.66,14.59,17.0,84.69,10.57,14.17,75.23,2.59,7.87,32.72,0.06,0.15,0.0,1.26,1.39,0.88,0.53,1.52,E,2020
2424,h.kikuchi,Nganion,1,1,0,0,Serious Magicians,21,1997,2.86,16.03,27.53,58.38,234.57,45.05,8.97,11.74,75.81,5.32,9.35,57.67,1.08,4.61,23.19,-0.02,0.03,0.01,0.43,0.28,0.28,0.4,0.0,E,2020
2425,j.maneno,Nganion,1,1,0,0,Serious Magicians,26,1992,26.55,34.01,41.13,82.6,575.83,133.65,17.34,19.19,90.61,11.98,13.95,84.94,3.83,6.3,61.32,0.16,0.01,0.02,1.42,2.93,1.03,0.29,2.86,E,2020
2426,w.ofori,Unicorporated Tiagascar,1,1,0,0,Serious Magicians,25,1993,4.0,13.89,21.58,64.1,165.23,25.24,10.56,14.41,72.45,2.8,5.01,54.93,0.31,1.05,25.04,-0.05,0.07,-0.02,0.28,0.97,0.01,-0.04,0.25,E,2020
2427,c.musana,Nganion,0,0,0,1,Serious Magicians,22,1997,33.22,19.51,33.3,58.64,821.08,602.99,1.17,1.21,100.0,6.49,6.62,98.14,11.82,25.2,46.55,0.1,-0.03,-0.07,0.07,0.79,-0.02,0.03,-0.08,E,2020
2428,r.hall,Nganion,0,0,0,1,Serious Magicians,31,1988,4.77,21.56,35.98,59.81,824.96,574.29,1.4,1.4,99.96,7.9,8.08,97.31,12.04,26.37,45.94,-0.02,-0.06,0.09,-0.03,0.52,-0.1,-0.07,0.0,E,2020
2429,c.luka,Nganion,0,1,0,0,Serious Magicians,23,1995,19.84,50.45,60.83,83.07,1045.89,212.43,18.02,19.67,91.56,20.98,22.97,90.79,10.2,15.99,63.99,0.11,0.19,0.12,1.79,3.85,0.88,0.19,3.33,E,2020
2430,d.dejong,Nganion,0,1,0,0,Serious Magicians,19,2000,8.17,20.4,25.41,80.79,356.78,58.14,10.08,11.84,84.44,7.77,9.33,84.29,2.19,2.9,74.98,0.07,0.02,0.09,1.19,1.74,0.07,-0.05,1.5,E,2020
2431,f.sow,Nganion,0,1,0,0,Serious Magicians,26,1993,14.03,31.81,40.52,78.3,590.55,147.08,13.96,16.08,87.14,12.28,14.91,82.0,4.58,7.61,61.14,0.11,0.11,-0.03,0.47,2.65,0.34,-0.02,2.92,E,2020
2432,i.cheong,Nganion,0,1,0,0,Serious Magicians,32,1987,4.36,36.54,44.02,82.97,777.74,216.71,9.6,10.67,89.32,19.05,20.88,91.28,7.17,11.43,63.95,0.05,0.2,-0.11,2.51,3.0,0.41,0.0,2.27,E,2020
2433,r.chandia,Nganion,0,1,0,0,Serious Magicians,29,1990,33.64,36.34,43.54,83.23,782.63,172.56,11.16,12.77,86.28,17.32,19.57,88.61,7.24,10.04,72.57,0.06,0.09,0.0,0.49,3.32,0.17,0.09,2.76,E,2020
2434,t.vidmar,Nganion,0,1,0,0,Serious Magicians,18,2000,0.88,38.71,51.23,75.66,859.91,237.52,11.33,12.43,90.09,21.32,24.95,85.05,6.33,13.9,45.54,0.08,0.05,0.09,0.02,3.85,1.32,1.15,2.53,E,2020
2435,x.owori,Nganion,0,1,0,0,Serious Magicians,30,1989,3.92,23.36,31.33,74.46,420.86,122.49,10.76,13.39,81.12,9.7,13.04,75.0,1.98,3.31,61.52,0.01,-0.02,-0.09,0.19,1.0,0.57,-0.05,1.49,E,2020
2436,f.salifu,Nganion,1,1,0,0,Serious Magicians,33,1986,31.97,17.45,29.81,58.6,281.27,83.94,9.47,13.68,69.15,6.0,10.3,58.41,1.47,4.07,35.69,0.02,0.07,-0.06,0.62,2.26,0.43,0.01,2.68,E,2020
2437,d.horn,Dosqaly,0,0,1,0,Swift Bison,28,1991,7.47,33.93,38.59,87.91,746.26,200.82,7.85,8.99,88.09,20.34,21.68,93.75,5.37,7.73,70.61,0.09,-0.03,0.05,0.03,1.86,0.02,-0.08,1.07,E,2020
2438,h.jovanovi,Dosqaly,0,0,1,0,Swift Bison,22,1996,16.01,45.42,50.37,90.37,973.78,280.25,13.1,14.05,92.52,25.0,26.45,94.35,7.09,9.28,76.91,-0.1,0.08,-0.02,0.06,2.22,0.1,0.07,1.9,E,2020
2439,c.najafi,Greri Landmoslands,0,0,1,0,Swift Bison,20,1999,2.93,36.84,46.18,79.95,713.44,307.53,13.49,14.89,90.69,18.38,19.4,94.55,4.41,8.57,51.96,0.08,0.07,-0.04,0.74,3.35,0.66,0.3,4.04,E,2020
2440,n.kasangaki,Imaar Vircoand,0,0,1,0,Swift Bison,32,1986,15.94,47.4,53.28,89.05,1075.15,281.15,10.13,10.89,93.15,27.28,28.35,96.07,9.39,13.15,71.78,0.0,0.11,-0.11,0.17,2.52,0.08,-0.03,2.27,E,2020
2441,e.bukar,Lefghau,0,0,1,0,Swift Bison,28,1990,31.07,48.94,54.92,88.97,1077.58,341.42,13.97,14.88,92.88,25.19,26.64,94.67,9.32,12.48,75.18,-0.02,0.09,0.0,-0.03,2.57,0.07,-0.08,1.9,E,2020
2442,a.muller,Nganion,0,0,1,0,Swift Bison,31,1988,15.49,43.65,53.14,82.14,780.98,267.77,18.31,20.56,89.2,21.77,24.64,88.14,3.19,6.9,47.52,-0.04,-0.06,0.12,0.5,3.04,0.44,0.17,3.65,E,2020
2443,e.balog,Nganion,0,0,1,0,Swift Bison,19,2000,5.55,52.11,57.22,91.13,1208.14,390.2,11.9,12.73,94.31,28.28,28.97,97.51,11.87,15.24,77.36,-0.07,0.01,-0.02,0.06,2.19,0.03,0.04,2.76,E,2020
2444,h.kajumba,Nganion,0,0,1,0,Swift Bison,21,1998,1.38,42.89,57.83,74.11,682.81,197.02,18.57,23.52,78.89,22.17,26.44,83.82,1.39,5.02,28.6,-0.05,0.08,-0.05,0.01,2.81,0.07,0.02,2.2,E,2020
2445,q.namazzi,Nganion,0,0,1,0,Swift Bison,24,1995,22.16,36.86,46.99,78.39,693.33,207.84,15.75,17.61,89.63,15.97,19.27,82.67,4.84,8.63,55.39,0.08,0.06,0.02,0.65,1.58,1.21,0.57,2.64,E,2020
2446,r.ueta,Sobianitedrucy,0,0,1,0,Swift Bison,26,1992,0.77,51.22,63.89,80.34,954.94,322.44,18.89,18.8,100.02,24.99,26.23,95.1,6.35,17.58,35.68,-0.07,0.08,-0.05,0.1,2.58,2.53,1.23,3.69,E,2020
2447,t.neves,Sobianitedrucy,0,0,1,0,Swift Bison,28,1991,8.37,42.92,56.8,75.44,848.96,283.21,17.58,20.09,87.63,16.94,20.84,81.79,6.97,13.11,53.14,0.08,0.16,-0.16,0.29,2.56,1.38,0.59,4.71,E,2020
2448,c.popescu,Mico,0,1,1,0,Swift Bison,30,1989,30.4,42.3,52.77,80.26,743.43,262.98,18.07,20.29,89.07,20.3,23.28,86.51,3.33,7.14,45.84,0.17,0.0,0.14,0.76,2.55,0.72,0.16,3.22,E,2020
2449,n.binsulaiman,Dosqaly,1,0,0,0,Swift Bison,32,1987,17.57,18.82,24.72,75.88,266.77,32.1,11.5,13.69,83.51,5.75,7.38,79.01,0.89,1.61,51.78,0.16,0.09,0.01,0.75,0.72,0.63,0.06,1.24,E,2020
2450,i.kiiza,Janmico,1,0,0,0,Swift Bison,22,1996,23.74,10.66,16.52,64.86,186.07,37.82,5.66,7.62,73.79,3.5,5.69,61.19,1.22,2.18,57.71,0.12,0.07,-0.06,0.52,0.98,0.5,0.06,1.28,E,2020
2451,q.fernandes,Nganion,1,0,0,0,Swift Bison,28,1991,20.81,22.93,30.18,75.75,403.79,80.6,11.61,13.93,83.37,7.89,10.34,76.42,2.82,4.66,59.48,0.32,0.14,0.14,1.24,2.39,1.19,0.26,2.51,E,2020
2452,j.elsayed,Nganion,1,1,0,0,Swift Bison,27,1992,1.94,20.53,26.82,76.41,342.03,103.76,10.45,11.61,90.82,6.81,9.97,68.44,2.65,3.11,83.31,-0.03,0.2,-0.05,1.65,1.57,1.5,0.61,1.66,E,2020
2453,o.nabunya,Byasier Pujan,0,0,0,1,Swift Bison,30,1989,23.36,20.25,32.69,62.41,625.9,420.78,4.7,4.9,98.24,7.73,7.79,99.41,7.7,19.68,38.75,0.02,-0.03,0.11,0.06,0.0,-0.02,-0.02,0.09,E,2020
2454,g.taruvinga,Nganion,0,0,0,1,Swift Bison,28,1990,14.77,20.45,31.19,65.57,681.92,491.2,4.41,4.5,100.06,6.04,6.18,98.9,9.57,20.26,47.7,-0.09,0.07,-0.04,-0.05,0.14,-0.06,0.1,-0.04,E,2020
2455,y.nakkazi,Dosqaly,0,1,0,0,Swift Bison,28,1991,21.22,41.68,46.42,89.9,818.84,173.14,16.35,17.43,93.85,18.68,19.57,95.17,6.04,8.36,72.94,-0.04,0.09,-0.09,0.38,4.11,0.39,-0.04,2.69,E,2020
2456,b.reyes,Esian Republic,0,1,0,0,Swift Bison,26,1993,20.08,47.08,55.43,84.73,976.14,210.48,17.38,19.52,89.31,20.51,23.26,88.71,8.2,11.52,70.69,0.14,0.0,0.11,0.38,4.3,0.14,-0.01,3.92,E,2020
2457,b.tong,Nganion,0,1,0,0,Swift Bison,22,1997,23.1,25.25,32.32,78.18,434.76,122.86,12.31,14.49,86.07,10.0,11.96,83.37,2.27,4.37,52.9,0.08,0.14,-0.07,0.48,2.21,1.08,0.02,3.16,E,2020
2458,g.namuganza,Rarita,0,1,0,0,Swift Bison,30,1989,33.58,58.84,71.48,82.57,1306.79,433.93,19.7,21.51,90.72,25.24,28.64,88.0,13.29,19.23,68.54,0.07,0.2,0.07,1.69,6.95,0.88,0.04,7.41,E,2020
2459,w.ghosh,Eastern Sleboube,1,1,0,0,Swift Bison,28,1990,10.32,23.2,33.94,68.75,394.03,100.79,11.62,15.0,77.44,9.04,12.24,73.25,2.0,4.48,42.55,0.27,0.09,0.0,0.79,1.45,1.12,0.67,2.45,E,2020
2460,b.kwek,Greri Landmoslands,1,1,0,0,Swift Bison,22,1996,14.17,25.74,33.84,75.84,429.19,99.36,13.82,16.3,85.21,9.04,11.74,75.94,2.61,4.41,60.75,0.14,0.15,0.0,1.19,2.13,2.13,0.17,3.4,E,2020
2461,e.obbo,Landli Blicporlip,1,1,0,0,Swift Bison,18,2001,4.99,37.59,47.82,78.7,634.97,122.52,18.79,20.89,90.46,14.44,16.93,84.61,3.67,8.3,43.88,-0.02,0.02,-0.09,1.2,2.06,0.85,0.07,2.24,E,2020
2462,k.mukwaya,Nganion,1,1,0,0,Swift Bison,19,2000,24.99,21.51,30.0,71.94,364.81,117.45,11.57,13.08,88.39,7.93,10.93,71.92,1.95,4.64,41.61,0.23,0.2,0.11,1.11,1.36,1.62,0.67,2.91,E,2020
2463,l.kagoya,Nganion,1,1,0,0,Swift Bison,20,1999,0.2,30.05,45.09,66.75,610.07,280.04,14.96,14.96,99.94,10.04,19.93,50.04,4.97,5.09,100.01,-0.09,-0.07,0.01,0.08,-0.04,-0.06,0.1,4.94,E,2020
2464,s.nakasi,Nganion,1,1,0,0,Swift Bison,22,1997,4.65,15.19,20.45,74.46,257.91,44.17,7.1,8.39,84.61,6.11,8.44,71.79,1.25,1.9,66.79,0.05,0.13,-0.11,0.58,1.71,0.3,-0.09,0.57,E,2020
2465,o.alon,Dosqaly,0,0,1,0,Swift Marauders,28,1990,2.99,49.78,61.96,80.19,898.03,323.09,21.08,23.36,89.91,24.26,26.74,91.25,3.92,8.72,46.14,-0.02,0.2,-0.22,2.35,1.99,2.35,1.08,5.59,E,2020
2466,n.more,Janmico,0,0,1,0,Swift Marauders,28,1991,16.97,32.6,48.25,67.47,808.2,328.46,6.68,8.12,81.94,16.82,20.85,80.95,8.56,17.87,47.66,0.02,0.03,0.05,0.41,2.35,0.36,0.15,2.54,E,2020
2467,d.gauthier,Lefghau,0,0,1,0,Swift Marauders,30,1988,14.77,37.29,44.59,83.76,856.58,271.91,7.17,8.07,88.22,21.85,23.94,91.07,7.72,11.36,67.58,0.12,0.08,-0.01,0.09,2.24,0.14,-0.06,2.73,E,2020
2468,b.ogwang,Nganion,0,0,1,0,Swift Marauders,23,1995,11.62,43.67,49.61,87.83,877.83,277.89,14.21,15.0,94.88,23.61,25.34,93.56,5.42,8.96,61.21,-0.09,0.05,0.08,0.0,1.41,0.18,-0.03,2.2,E,2020
2469,e.giraud,Nganion,0,0,1,0,Swift Marauders,21,1998,5.3,28.84,41.08,70.1,544.74,169.59,11.62,13.8,84.92,14.16,19.13,74.24,2.56,6.55,39.92,-0.1,0.04,0.02,0.86,1.07,0.78,0.46,1.71,E,2020
2470,g.rizzo,Nganion,0,0,1,0,Swift Marauders,22,1997,3.33,66.31,74.14,89.31,1460.28,370.21,13.87,16.08,86.75,42.64,45.1,94.62,9.74,11.77,82.13,0.03,0.05,0.0,0.02,2.94,-0.09,-0.04,2.72,E,2020
2471,q.kayondo,Nganion,0,0,1,0,Swift Marauders,19,2000,14.05,35.92,49.36,72.77,662.21,228.93,15.43,18.03,85.8,15.27,19.41,78.51,4.62,8.96,51.23,-0.01,0.09,-0.1,0.92,1.48,1.52,0.9,3.01,E,2020
2472,s.jimoh,Nganion,0,0,1,0,Swift Marauders,30,1989,27.71,33.59,45.48,73.7,615.45,234.5,14.53,16.83,86.15,15.23,19.06,80.27,3.54,7.64,45.81,0.08,0.12,-0.09,0.65,2.14,0.68,0.37,2.81,E,2020
2473,z.maneno,Nganion,0,0,1,0,Swift Marauders,33,1986,15.38,34.73,46.52,74.33,659.02,254.8,13.21,15.52,85.23,16.97,20.54,82.04,4.14,9.06,46.77,0.0,0.08,-0.02,0.57,2.24,1.04,0.36,2.96,E,2020
2474,q.tng,Western Niasland,0,0,1,0,Swift Marauders,30,1989,25.16,32.81,42.15,77.88,770.7,254.33,6.79,8.39,83.23,18.73,22.18,84.49,7.17,11.24,63.63,-0.08,0.07,-0.1,0.16,1.16,-0.05,0.06,2.16,E,2020
2475,d.akugizibwe,Imaar Vircoand,0,1,1,0,Swift Marauders,30,1989,0.62,35.06,48.32,72.47,549.93,89.91,16.71,16.64,100.02,18.31,18.24,100.08,0.04,13.34,-0.04,0.07,-0.09,0.03,0.01,4.92,0.01,-0.04,3.35,E,2020
2476,f.rosario,Nganion,0,1,1,0,Swift Marauders,29,1989,27.37,40.67,50.4,80.56,816.04,283.37,14.83,16.52,89.35,19.46,21.95,88.3,5.75,10.62,54.65,0.07,-0.01,0.1,0.52,3.48,0.37,-0.01,4.22,E,2020
2477,s.dlamini,Nganion,0,1,1,0,Swift Marauders,21,1998,12.12,31.0,40.68,76.48,562.19,174.15,13.34,14.56,91.57,14.65,17.94,81.14,2.56,6.04,43.85,-0.01,0.0,-0.01,0.52,0.91,0.9,0.46,2.25,E,2020
2478,f.harutyunyan,Central Namemo Laand,1,0,0,0,Swift Marauders,21,1998,0.08,1.01,1.93,50.07,12.09,5.02,0.97,1.97,50.05,0.06,0.06,,0.06,0.02,,0.06,0.07,-0.03,-0.07,0.04,-0.04,0.05,0.09,E,2020
2479,e.chebet,Imaar Vircoand,1,0,0,0,Swift Marauders,25,1993,20.01,9.99,18.1,54.42,140.59,35.32,6.08,9.69,63.36,2.57,5.5,48.24,0.7,1.43,39.99,0.1,0.15,0.03,0.88,0.92,0.4,0.07,1.2,E,2020
2480,l.maleki,Imaar Vircoand,1,0,0,0,Swift Marauders,28,1991,6.47,11.66,17.73,65.44,156.82,35.07,7.62,10.14,75.4,2.43,4.13,59.32,0.53,0.87,66.68,0.08,0.06,-0.07,0.86,0.48,0.44,0.09,1.12,E,2020
2481,i.castro,Nganion,1,0,0,0,Swift Marauders,24,1994,11.92,17.96,22.75,79.0,319.02,56.67,9.87,11.23,87.3,5.54,7.03,79.71,2.18,3.38,61.07,0.0,-0.01,-0.11,0.56,1.16,0.66,0.1,1.27,E,2020
2482,v.yohane,Imaar Vircoand,1,1,0,0,Swift Marauders,22,1997,11.42,22.86,34.64,65.96,401.76,131.82,11.03,14.29,77.86,8.86,11.91,74.29,2.36,6.09,37.72,0.28,0.23,0.03,1.72,1.81,1.94,0.38,3.82,E,2020
2483,c.nanyonga,Nganion,1,1,0,0,Swift Marauders,18,2001,1.91,27.49,36.47,75.31,466.44,118.03,14.01,18.47,75.63,10.55,11.46,91.36,2.94,4.47,66.74,0.04,0.43,-0.31,1.97,1.96,1.96,0.57,2.05,E,2020
2484,z.muratovi,Nganion,1,1,0,0,Swift Marauders,22,1997,9.71,10.13,15.62,65.62,144.61,33.3,6.54,8.22,80.94,2.24,4.08,56.41,0.83,1.5,57.15,0.09,-0.05,0.0,0.24,0.94,0.11,0.01,0.81,E,2020
2485,y.sunday,Northern Ramo Rastemoa,1,1,0,0,Swift Marauders,27,1991,19.15,10.85,16.65,65.57,165.15,36.37,5.93,7.9,75.42,3.79,5.93,64.95,0.65,1.35,49.95,0.0,0.16,-0.07,0.59,0.58,0.24,0.17,0.74,E,2020
2486,k.darawshi,Nganion,0,0,0,1,Swift Marauders,29,1989,1.98,25.06,30.98,80.56,719.94,380.01,2.51,2.49,99.94,14.04,13.95,99.92,8.46,14.59,58.63,0.09,-0.06,0.05,-0.06,-0.04,-0.02,0.01,0.1,E,2020
2487,v.vincent,Nganion,0,0,0,1,Swift Marauders,37,1981,35.85,18.58,31.77,58.21,642.45,444.73,2.67,2.68,99.96,7.43,7.63,98.8,8.37,21.56,38.83,-0.03,0.05,-0.04,0.03,0.53,0.02,-0.09,0.01,E,2020
2488,i.nalweyiso,Nganion,0,1,0,0,Swift Marauders,22,1996,33.37,41.51,51.75,80.14,892.69,283.44,13.95,15.91,88.38,18.95,22.2,85.19,7.89,12.13,65.11,0.1,0.06,-0.13,0.85,6.59,0.69,0.1,6.45,E,2020
2489,t.marufu,Nganion,0,1,0,0,Swift Marauders,30,1989,2.66,19.61,25.9,75.69,332.68,94.79,9.33,12.19,75.78,8.07,10.0,81.52,1.79,2.9,62.49,0.09,0.02,0.05,0.03,1.46,0.0,0.08,1.79,E,2020
2490,y.norouzi,Nganion,0,1,0,0,Swift Marauders,32,1987,5.23,30.37,42.2,71.94,561.22,157.54,13.41,16.03,83.59,11.62,15.29,76.48,4.45,9.28,49.06,-0.09,0.0,-0.01,2.18,2.79,0.19,-0.05,2.37,E,2020
2491,i.moreau,Nganion,0,1,1,0,Swift Marauders,31,1987,18.89,39.29,51.0,76.96,740.52,219.88,17.21,20.09,86.24,14.76,17.81,82.79,6.27,11.1,55.99,0.04,0.03,-0.11,1.37,3.71,0.62,0.28,3.36,E,2020
2492,d.bagheri,Nganion,1,1,0,0,Swift Marauders,19,1999,1.88,43.27,48.49,89.12,879.49,158.0,16.38,16.73,96.94,18.99,21.05,90.08,7.98,9.46,83.31,0.01,-0.02,0.1,-0.02,6.42,0.45,-0.04,1.51,E,2020
2493,f.obua,Nganion,1,1,0,0,Swift Marauders,25,1993,29.52,27.3,36.31,74.77,556.56,148.51,10.5,12.91,81.71,11.25,14.03,79.88,4.94,8.15,60.99,0.08,0.02,-0.08,0.94,4.04,0.86,0.3,3.36,E,2020
2494,l.bergmann,Nganion,1,1,0,0,Swift Marauders,27,1992,15.24,16.15,29.02,55.69,301.97,83.43,7.89,10.2,77.02,5.11,8.01,63.61,2.55,8.58,30.26,0.17,0.13,0.06,1.14,1.09,1.13,0.47,1.53,E,2020
2495,y.atuheire,Nganion,1,1,0,0,Swift Marauders,21,1997,12.43,23.96,29.09,82.44,383.67,77.22,13.18,14.22,92.06,8.3,9.72,86.03,1.93,3.55,52.37,-0.05,0.05,-0.07,1.01,2.29,1.15,0.13,2.48,E,2020
2496,i.manuel,Biarizea,0,0,1,0,Ultimate Penguins,30,1989,15.96,57.78,66.87,86.22,1327.29,406.5,14.87,15.91,92.16,29.52,31.69,93.01,12.9,18.05,71.49,0.21,0.14,0.16,0.26,2.51,0.04,0.09,3.33,E,2020
2497,b.turinawe,Lefghau,0,0,1,0,Ultimate Penguins,29,1989,13.17,59.34,65.21,90.95,1209.54,316.48,20.39,21.97,92.35,28.98,30.51,95.21,8.97,11.52,78.02,0.04,-0.06,0.09,0.18,2.24,0.18,-0.07,2.17,E,2020
2498,h.nieminen,Lefghau,0,0,1,0,Ultimate Penguins,20,1999,31.47,40.89,50.89,80.26,686.28,234.55,21.36,23.92,89.54,14.04,16.87,83.14,4.42,6.53,66.15,0.1,0.11,0.11,0.92,1.71,1.56,0.61,3.02,E,2020
