,Player,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
4294,x.williams,28978000,29068000,29062000,29071000,29134000,29194000,29311000,29288000,29376000,29499000
4295,l.schubert,15431000,15447000,15457000,15594000,15628000,15575000,15677000,15743000,15796000,15887000
4296,h.zare,36704000,36788000,36830000,36989000,37043000,37049000,37175000,37224000,37230000,37347000
4297,i.gashi,22982000,22931000,23029000,23032000,23056000,23068000,23118000,23207000,23291000,23360000
4298,m.ayebazibwe,16630000,16705000,16761000,16880000,16882000,16980000,16952000,17079000,17052000,17177000
4299,s.ningsih,28908000,29031000,29000000,29028000,29094000,29244000,29306000,29386000,29435000,29482000
4300,j.saidu,24882000,24927000,24977000,24967000,24990000,25013000,25183000,25191000,25274000,25235000
4301,f.nyakaisiki,27412000,27470000,27535000,27626000,27560000,27651000,27627000,27683000,27764000,27771000
4302,f.akwero,27588000,27695000,27753000,27809000,27882000,27940000,27980000,28014000,28076000,28200000
4303,k.clark,32661000,32665000,32711000,32708000,32765000,32802000,32845000,32889000,32873000,32914000
4304,c.mugabirwe,34540000,34480000,34636000,34701000,34732000,34692000,34811000,34875000,34836000,34975000
4305,h.kirabira,16505000,16512000,16451000,16588000,16640000,16593000,16764000,16679000,16762000,16838000
4306,r.namande,24572000,24683000,24817000,24844000,24882000,24949000,24895000,24943000,24948000,24987000
4307,r.nkosi,8977000,8968000,9029000,9062000,9176000,9237000,9194000,9299000,9340000,9443000
4308,n.busingye,1287000,1402000,1489000,1490000,1623000,1630000,1765000,1774000,1814000,1928000
4309,r.owere,7114000,7162000,7177000,7323000,7319000,7378000,7418000,7463000,7474000,7538000
4310,z.banda,29703000,29654000,29735000,29809000,29899000,29990000,30053000,30096000,30128000,30222000
4311,a.mucunguzi,28782000,28867000,28997000,29075000,29048000,29214000,29255000,29238000,29284000,29280000
4312,m.delgado,31315000,31309000,31332000,31444000,31528000,31555000,31548000,31633000,31655000,31702000
4313,r.gentile,24449000,24561000,24635000,24664000,24779000,24738000,24832000,24893000,25032000,25013000
4314,c.muhammadu,30864000,30947000,31015000,31044000,31206000,31237000,31197000,31315000,31397000,31370000
4315,q.liang,30309000,30299000,30367000,30359000,30431000,30505000,30531000,30600000,30597000,30658000
4316,w.joao,19722000,19748000,19746000,19853000,19890000,19884000,19932000,19918000,19962000,20011000
4317,l.achen,36603000,36610000,36653000,36673000,36749000,36751000,36825000,36858000,36855000,36932000
4318,z.krajnc,15406000,15401000,15474000,15540000,15646000,15614000,15696000,15704000,15758000,15824000
4319,h.kabugho,17517000,17453000,17606000,17595000,17624000,17764000,17849000,17927000,17983000,18088000
4320,l.yulianti,22767000,22818000,22830000,22867000,23017000,23037000,23070000,23027000,23082000,23120000
4321,o.gamal,12775000,12826000,12905000,12870000,13052000,13094000,13120000,13184000,13236000,13233000
4322,r.bogere,17020000,17095000,17181000,17188000,17264000,17344000,17407000,17472000,17480000,17520000
4323,s.nayiga,15678000,15701000,15776000,15835000,15881000,15865000,15924000,15961000,16095000,16127000
4324,a.ansah,28537000,28608000,28658000,28742000,28674000,28794000,28858000,28884000,29018000,29047000
4325,v.rocha,22197000,22241000,22347000,22420000,22469000,22452000,22546000,22602000,22638000,22694000
4326,l.dewit,16263000,16300000,16324000,16365000,16466000,16478000,16588000,16535000,16665000,16767000
4327,b.esposito,13450000,13552000,13569000,13625000,13603000,13698000,13758000,13769000,13836000,13880000
4328,f.oreilly,27066000,27087000,27142000,27231000,27287000,27290000,27333000,27368000,27401000,27499000
4329,i.kafeero,25859000,25928000,26027000,26043000,26100000,26140000,26249000,26174000,26264000,26332000
4330,v.ngwira,18631000,18653000,18701000,18800000,18943000,18966000,18968000,19014000,19100000,19166000
4331,g.gonzalez,20494000,20542000,20539000,20613000,20606000,20716000,20828000,20881000,20898000,20877000
4332,h.kelmendi,7008000,7057000,7163000,7109000,7211000,7283000,7327000,7272000,7297000,7344000
4333,j.vasquez,32328000,32353000,32478000,32481000,32494000,32545000,32520000,32598000,32670000,32725000
4334,a.amongin,20867000,20883000,20982000,21061000,21112000,21184000,21246000,21310000,21277000,21317000
4335,n.tkachuk,19985000,20046000,20127000,20066000,20082000,20209000,20254000,20273000,20332000,20441000
4336,k.mohammadzadeh,25694000,25697000,25802000,25820000,25910000,25947000,26023000,26053000,26116000,26142000
4337,o.maulana,33924000,34013000,34038000,34153000,34167000,34166000,34257000,34334000,34343000,34395000
4338,t.yakovenko,21380000,21521000,21515000,21571000,21625000,21683000,21665000,21738000,21767000,21831000
4339,v.owusu,16144000,16142000,16193000,16268000,16284000,16233000,16310000,16343000,16424000,16512000
4340,z.braun,29322000,29371000,29427000,29524000,29545000,29560000,29628000,29662000,29809000,29785000
4341,a.kalule,26780000,26876000,26846000,27041000,27043000,27081000,27124000,27160000,27234000,27292000
4342,z.dhlamini,29174000,29178000,29353000,29378000,29357000,29520000,29467000,29542000,29599000,29611000
4343,u.makoni,30948000,30979000,30945000,31017000,31077000,31122000,31224000,31253000,31326000,31441000
4344,o.meszaros,12549000,12602000,12685000,12751000,12776000,12891000,12884000,12982000,12977000,13051000
4345,y.smit,15638000,15688000,15699000,15785000,15929000,15904000,16005000,16029000,16195000,16139000
4346,e.mugoya,10912000,10962000,10956000,11065000,11134000,11192000,11171000,11156000,11243000,11242000
4347,h.bhebhe,16979000,17056000,17142000,17223000,17249000,17256000,17390000,17336000,17445000,17462000
4348,w.namukose,8939000,9000000,8960000,9103000,9094000,9277000,9330000,9451000,9430000,9500000
4349,i.fernandes,22274000,22357000,22435000,22462000,22580000,22622000,22590000,22663000,22689000,22717000
4350,g.ribeiro,17195000,17298000,17374000,17338000,17364000,17506000,17465000,17537000,17701000,17685000
4351,n.mushabe,16575000,16582000,16705000,16661000,16700000,16718000,16765000,16845000,16920000,17000000
4352,b.angella,22009000,22132000,22076000,22143000,22268000,22340000,22353000,22357000,22352000,22447000
4353,f.nyiramahoro,6964000,7004000,7112000,7213000,7238000,7250000,7287000,7303000,7308000,7374000
4354,h.hsu,15681000,15792000,15871000,15859000,15969000,16044000,16026000,16117000,16191000,16289000
4355,o.ahamad,26604000,26696000,26786000,26831000,26826000,26838000,26910000,26928000,27022000,27116000
4356,g.abdi,10275000,10440000,10501000,10512000,10634000,10646000,10673000,10623000,10690000,10698000
4357,e.munetsi,16364000,16399000,16505000,16571000,16624000,16738000,16791000,16775000,16793000,16931000
4358,k.amoding,11487000,11629000,11571000,11678000,11662000,11645000,11702000,11760000,11815000,11827000
4359,a.patal,27586000,27636000,27706000,27709000,27711000,27759000,27834000,27926000,27920000,28043000
4360,m.ogbonna,19656000,19724000,19746000,19840000,19844000,19883000,20035000,20056000,20093000,20157000
4361,e.bosnjak,21230000,21341000,21379000,21397000,21469000,21495000,21532000,21596000,21638000,21695000
4362,c.majoni,30894000,30970000,31011000,31025000,31158000,31142000,31176000,31293000,31401000,31343000
4363,o.night,26081000,26234000,26240000,26327000,26352000,26381000,26374000,26383000,26384000,26482000
4364,v.razak,6750000,6709000,6851000,6952000,7004000,7046000,7042000,7046000,7178000,7123000
4365,u.mvula,24909000,24945000,25025000,25071000,25103000,25161000,25300000,25255000,25305000,25391000
4366,s.kor,30853000,30883000,31020000,30953000,31067000,31172000,31169000,31266000,31296000,31294000
4367,z.angom,17861000,17879000,17977000,18001000,18094000,18153000,18199000,18187000,18296000,18367000
4368,o.binabdulrahman,25512000,25608000,25616000,25717000,25704000,25749000,25827000,25853000,25881000,25909000
4369,u.lomongin,29445000,29502000,29566000,29691000,29712000,29684000,29812000,29836000,29896000,29906000
4370,a.shafiee,25701000,25835000,25778000,25863000,25895000,25962000,26094000,26055000,26153000,26156000
4371,p.arhin,17457000,17511000,17587000,17620000,17650000,17736000,17831000,17929000,17999000,18041000
4372,h.pichler,36235000,36283000,36313000,36376000,36422000,36537000,36668000,36720000,36746000,36849000
4373,i.mushonga,29523000,29637000,29653000,29798000,29789000,29886000,29917000,29973000,30003000,29989000
4374,v.ogwal,14959000,14974000,15005000,15029000,15066000,15169000,15225000,15201000,15300000,15379000
4375,x.aliru,16180000,16337000,16345000,16432000,16427000,16554000,16622000,16613000,16670000,16818000
4376,b.ozols,20456000,20506000,20566000,20684000,20755000,20823000,20883000,20905000,21011000,20951000
4377,a.marchenko,18451000,18533000,18565000,18630000,18608000,18739000,18751000,18734000,18858000,18871000
4378,w.hamad,12976000,13042000,12991000,13083000,13166000,13165000,13275000,13309000,13356000,13387000
4379,d.kos,12575000,12659000,12661000,12662000,12671000,12722000,12768000,12847000,12890000,12953000
4380,e.ghosh,14081000,14067000,14103000,14104000,14240000,14244000,14306000,14411000,14431000,14451000
4381,e.nemeth,39386000,39463000,39444000,39520000,39513000,39582000,39670000,39734000,39818000,39823000
4382,f.odaga,21965000,22007000,22032000,22044000,22115000,22177000,22211000,22253000,22300000,22337000
4383,k.nanyondo,28674000,28692000,28741000,28779000,28862000,28884000,28947000,29049000,29036000,29017000
4384,k.reyes,25678000,25762000,25827000,25915000,26023000,26069000,26101000,26081000,26133000,26099000
4385,o.barasa,31244000,31313000,31309000,31367000,31397000,31519000,31551000,31571000,31679000,31629000
4386,y.mugerwa,35998000,35933000,35990000,35996000,36077000,36057000,36112000,36187000,36174000,36267000
4387,q.krasniqi,25549000,25574000,25623000,25734000,25796000,25824000,25916000,25919000,25961000,25977000
4388,z.njoku,20713000,20754000,20726000,20839000,20850000,20912000,20971000,21083000,21070000,21128000
4389,l.nanono,4899000,4948000,5001000,4937000,4988000,5053000,5118000,5141000,5180000,5266000
4390,p.matsumoto,23105000,23159000,23243000,23293000,23268000,23345000,23398000,23425000,23457000,23484000
4391,w.kisitu,15421000,15491000,15541000,15513000,15577000,15593000,15661000,15755000,15783000,15789000
4392,k.taremwa,25691000,25696000,25758000,25787000,25887000,25885000,25899000,25971000,26009000,26076000
4393,c.reuben,11563000,11668000,11683000,11713000,11789000,11821000,11865000,11919000,11937000,12057000
4394,z.nyamahunge,24165000,24273000,24257000,24218000,24259000,24346000,24376000,24433000,24407000,24438000
4395,y.nanyondo,28432000,28467000,28587000,28539000,28636000,28605000,28604000,28663000,28687000,28697000
4396,m.ngamita,32668000,32706000,32695000,32774000,32848000,32955000,32931000,32994000,33053000,33040000
4397,g.achia,18183000,18284000,18280000,18281000,18340000,18340000,18306000,18326000,18381000,18431000
4398,t.ray,25940000,26018000,26052000,26070000,26091000,26209000,26255000,26366000,26409000,26426000
4399,v.persson,39192000,39188000,39292000,39324000,39361000,39456000,39565000,39543000,39615000,39564000
4400,k.thompson,31270000,31408000,31380000,31459000,31535000,31593000,31613000,31680000,31742000,31757000
4401,h.michel,28855000,28925000,28970000,28946000,29078000,29155000,29111000,29151000,29203000,29280000
4402,e.ngoma,28533000,28599000,28658000,28753000,28753000,28780000,28886000,28891000,28902000,28896000
4403,g.sala,17392000,17427000,17470000,17572000,17667000,17639000,17699000,17794000,17840000,17810000
4404,h.valentini,14205000,14224000,14355000,14328000,14412000,14489000,14572000,14521000,14675000,14724000
4405,w.teoh,26635000,26708000,26835000,26859000,26905000,26925000,26993000,27066000,27186000,27235000
4406,q.juhasz,10005000,10068000,10144000,10178000,10223000,10311000,10333000,10383000,10484000,10454000
4407,a.nasiru,19698000,19720000,19753000,19890000,19908000,19964000,20005000,20003000,20146000,20132000
4408,f.contreras,30859000,30908000,30963000,30999000,31068000,31116000,31107000,31232000,31300000,31264000
4409,h.tumukunde,24810000,24773000,24796000,24852000,24979000,24991000,25033000,25125000,25151000,25307000
4410,l.yusof,19117000,19098000,19235000,19321000,19404000,19438000,19488000,19550000,19636000,19624000
4411,d.adu,31744000,31861000,31894000,31905000,31958000,32117000,32100000,32219000,32220000,32329000
4412,o.andoh,24648000,24743000,24786000,24839000,24904000,25011000,25022000,25104000,25142000,25113000
4413,n.alum,6136000,6179000,6243000,6259000,6298000,6429000,6415000,6471000,6539000,6653000
4414,f.he,18584000,18628000,18646000,18813000,18807000,18797000,18850000,18972000,18958000,18962000
4415,a.cheang,15379000,15352000,15469000,15512000,15488000,15509000,15614000,15567000,15711000,15788000
4416,v.it,12849000,12907000,12954000,13071000,13085000,13129000,13254000,13372000,13399000,13449000
4417,j.atala,18992000,19155000,19098000,19128000,19247000,19355000,19447000,19490000,19456000,19477000
4418,c.manjhi,17748000,17712000,17793000,17857000,17868000,17984000,17997000,18023000,18105000,18183000
4419,f.ahebwa,17207000,17324000,17308000,17355000,17355000,17416000,17500000,17593000,17685000,17722000
4420,m.namiiro,25506000,25553000,25683000,25744000,25752000,25719000,25786000,25841000,25850000,25821000
4421,y.opio,30765000,30773000,30827000,30877000,30892000,31011000,31006000,31040000,31127000,31200000
4422,a.acheng,16452000,16540000,16562000,16650000,16694000,16807000,16811000,16882000,16960000,16954000
4423,c.gheorghe,30497000,30607000,30652000,30661000,30700000,30760000,30824000,30859000,30925000,31050000
4424,m.dbrowski,39776000,39794000,39888000,39954000,40033000,40023000,40020000,40112000,40093000,40129000
4425,z.ngambi,28645000,28769000,28838000,28824000,28936000,28971000,28979000,29069000,29170000,29134000
4426,n.yamashita,34182000,34244000,34261000,34322000,34399000,34442000,34546000,34635000,34634000,34717000
4427,z.osei,17402000,17466000,17538000,17695000,17702000,17729000,17850000,17909000,17944000,18041000
4428,c.abramov,8389000,8435000,8474000,8526000,8544000,8579000,8739000,8729000,8789000,8813000
4429,y.nambi,15127000,15204000,15159000,15237000,15345000,15414000,15490000,15464000,15498000,15586000
4430,k.amoding,26638000,26823000,26820000,26899000,26939000,26936000,26998000,27051000,27045000,27094000
4431,a.kovaevi,16491000,16589000,16635000,16634000,16673000,16774000,16770000,16835000,16882000,16879000
4432,h.okafor,8232000,8298000,8322000,8402000,8496000,8606000,8686000,8703000,8791000,8864000
4433,p.kachingwe,22943000,22951000,23019000,23012000,23099000,23151000,23135000,23116000,23120000,23201000
4434,w.nabuuma,33178000,33169000,33242000,33263000,33322000,33281000,33313000,33414000,33485000,33481000
4435,g.kaweesa,12396000,12445000,12448000,12576000,12533000,12635000,12687000,12742000,12754000,12785000
4436,h.adjei,29240000,29301000,29429000,29437000,29533000,29596000,29684000,29768000,29772000,29884000
4437,k.mayanja,3616000,3734000,3797000,3827000,3919000,3976000,4065000,4171000,4217000,4243000
4438,d.pfeiffer,30980000,30997000,31012000,31138000,31183000,31294000,31255000,31325000,31281000,31383000
4439,j.jorgensen,9930000,9932000,10010000,10041000,10134000,10200000,10310000,10388000,10402000,10439000
4440,j.laurent,18783000,18890000,18826000,18866000,18871000,18920000,19007000,18951000,19059000,19096000
4441,f.farkas,28849000,28834000,28975000,28995000,29047000,29091000,29174000,29248000,29291000,29369000
4442,d.muwonge,21397000,21413000,21445000,21518000,21586000,21645000,21696000,21732000,21758000,21883000
