,Player,Nation,Age,FW,MF,DF,GK,Raritan,player_id
2007,u.dewi,Reugha,23,1,0,0,0,0,u.dewi-Reugha
2008,u.duval,Byasier Pujan,31,1,0,0,0,0,u.duval-Byasier Pujan
2009,u.francisco,Dosqaly,27,0,0,1,0,0,u.francisco-Dosqaly
2010,u.gan,Esia,19,0,1,0,0,0,u.gan-Esia
2011,u.gomani,People's Land of Maneau,20,0,1,0,0,0,u.gomani-People's Land of Maneau
2012,u.guerin,Tabhu Striary,17,0,1,0,0,0,u.guerin-Tabhu Striary
2013,u.guillot,Sobianitedrucy,24,0,1,0,0,0,u.guillot-Sobianitedrucy
2014,u.he,Galamily,30,0,1,0,0,0,u.he-Galamily
2015,u.heilig,Dosqaly,31,0,0,1,0,0,u.heilig-Dosqaly
2016,u.iskandar,Dosqaly,24,0,1,0,0,0,u.iskandar-Dosqaly
2017,u.jansons,Nganion,26,1,0,0,0,0,u.jansons-Nganion
2018,u.kaahwa,People's Land of Maneau,17,0,0,1,0,0,u.kaahwa-People's Land of Maneau
2019,u.kajumba,Esia,19,0,0,1,0,0,u.kajumba-Esia
2020,u.kasande,Esia,20,0,0,1,0,0,u.kasande-Esia
2021,u.katushabe,Ili Siaco,29,1,0,0,0,0,u.katushabe-Ili Siaco
2022,u.kazembe,Ledian,22,0,1,0,0,0,u.kazembe-Ledian
2023,u.kizito,Nganion,30,1,0,0,0,0,u.kizito-Nganion
2024,u.krause,Dosqaly,33,0,0,1,0,0,u.krause-Dosqaly
2025,u.kristiansen,Dosqaly,19,1,0,0,0,0,u.kristiansen-Dosqaly
2026,u.kumakech,Esia,19,0,1,0,0,0,u.kumakech-Esia
2027,u.kyoshabire,Central Democracy of Boekrainego,19,0,0,1,0,0,u.kyoshabire-Central Democracy of Boekrainego
2028,u.lomongin,Northern Namemo Laand,32,0,0,1,0,0,u.lomongin-Northern Namemo Laand
2029,u.madondo,Dosqaly,23,1,0,0,0,0,u.madondo-Dosqaly
2030,u.mansour,Lefghau,23,0,0,1,0,0,u.mansour-Lefghau
2031,u.mayer,Rosvi,22,0,0,1,0,0,u.mayer-Rosvi
2032,u.molla,Central Diasongo,33,1,0,0,0,0,u.molla-Central Diasongo
2033,u.morales,Sobianitedrucy,19,0,0,1,0,0,u.morales-Sobianitedrucy
2034,u.mousavi,Dosqaly,21,0,0,1,0,0,u.mousavi-Dosqaly
2035,u.muller,Dosqaly,23,0,0,1,0,0,u.muller-Dosqaly
2036,u.musekiwa,Southern Ristan,22,1,0,0,0,0,u.musekiwa-Southern Ristan
2037,u.mustapha,Dosqaly,19,1,0,0,0,0,u.mustapha-Dosqaly
2038,u.mvula,Nkasland Cronestan,29,0,0,0,1,0,u.mvula-Nkasland Cronestan
2039,u.nakazibwe,Lefghau,27,0,0,0,1,0,u.nakazibwe-Lefghau
2040,u.nalumansi,Czechnor,31,1,0,0,0,0,u.nalumansi-Czechnor
2041,u.ndagire,Mico,27,0,0,0,1,0,u.ndagire-Mico
2042,u.nhantumbo,Dosqaly,27,1,0,0,0,0,u.nhantumbo-Dosqaly
2043,u.nyakaisiki,Nganion,18,0,1,0,0,0,u.nyakaisiki-Nganion
2044,u.nyeko,Rarita,29,0,0,0,1,1,u.nyeko-Rarita
2045,u.ocan,Rosvi,23,0,1,0,0,0,u.ocan-Rosvi
2046,u.oliveira,Nganion,40,0,1,0,0,0,u.oliveira-Nganion
2047,u.ortiz,People's Land of Maneau,19,0,0,1,0,0,u.ortiz-People's Land of Maneau
2048,u.oyella,Dosqaly,33,0,1,0,0,0,u.oyella-Dosqaly
2049,u.peri,Nganion,21,0,1,0,0,0,u.peri-Nganion
2050,u.quaye,Southslands,29,0,0,1,0,0,u.quaye-Southslands
2051,u.rees,Dosqaly,32,1,0,0,0,0,u.rees-Dosqaly
2052,u.rodrigues,People's Land of Maneau,17,1,0,0,0,0,u.rodrigues-People's Land of Maneau
2053,u.rohman,Dosqaly,18,0,1,0,0,0,u.rohman-Dosqaly
2054,u.roussel,Slandsganiamayotteque,19,0,0,1,0,0,u.roussel-Slandsganiamayotteque
2055,u.sani,Byasier Pujan,23,1,0,0,0,0,u.sani-Byasier Pujan
2056,u.selima,Esia,27,0,0,1,0,0,u.selima-Esia
2057,u.shoko,Rarita,24,1,0,0,0,1,u.shoko-Rarita
2058,u.sun,Reugha,24,1,0,0,0,0,u.sun-Reugha
2059,u.tan,Varijitri Isles,23,1,0,0,0,0,u.tan-Varijitri Isles
2060,u.tkachenko,Byasier Pujan,22,0,1,0,0,0,u.tkachenko-Byasier Pujan
2061,u.tuhaise,Esia,27,1,0,0,0,0,u.tuhaise-Esia
2062,u.tweheyo,Esia,30,0,0,1,0,0,u.tweheyo-Esia
2063,u.utomo,Dosqaly,19,1,0,0,0,0,u.utomo-Dosqaly
2064,u.wahyudi,Tiagascar Westlands,21,0,1,0,0,0,u.wahyudi-Tiagascar Westlands
2065,u.woo,Nganion,33,0,1,0,0,0,u.woo-Nganion
2066,u.yamasaki,Coastpa Barleslands,23,0,0,0,1,0,u.yamasaki-Coastpa Barleslands
2067,v.abiria,Nganion,26,0,0,1,0,0,v.abiria-Nganion
2068,v.abu,Nganion,27,0,1,0,0,0,v.abu-Nganion
2069,v.akoli,Lefghau,22,0,0,1,0,0,v.akoli-Lefghau
2070,v.alharbi,People's Land of Maneau,25,0,1,0,0,0,v.alharbi-People's Land of Maneau
2071,v.alvarez,Rarita,24,0,1,0,0,1,v.alvarez-Rarita
2072,v.amini,Reugha,18,0,1,0,0,0,v.amini-Reugha
2073,v.ang,Nganion,29,0,0,1,0,0,v.ang-Nganion
2074,v.apio,Greri Landmoslands,19,1,0,0,0,0,v.apio-Greri Landmoslands
2075,v.arnold,Coastpa Barleslands,26,0,0,0,1,0,v.arnold-Coastpa Barleslands
2076,v.athieno,Quewenia,24,0,0,1,0,0,v.athieno-Quewenia
2077,v.awio,Nganion,26,0,0,0,1,0,v.awio-Nganion
2078,v.bellini,Nganion,31,0,1,0,0,0,v.bellini-Nganion
2079,v.bwambale,Dosqaly,33,0,0,0,1,0,v.bwambale-Dosqaly
2080,v.caputo,Nganion,32,0,0,1,0,0,v.caputo-Nganion
2081,v.chauke,Dosqaly,27,0,0,1,0,0,v.chauke-Dosqaly
2082,v.cherop,Esia,34,0,1,0,0,0,v.cherop-Esia
2083,v.chimwaza,Nganion,33,0,0,1,0,0,v.chimwaza-Nganion
2084,v.dasilva,Nganion,29,1,0,0,0,0,v.dasilva-Nganion
2085,v.ezra,Coastpa Barleslands,22,0,0,1,0,0,v.ezra-Coastpa Barleslands
2086,v.fernandez,Pahon,28,0,1,0,0,0,v.fernandez-Pahon
2087,v.foong,Dosqaly,20,0,1,0,0,0,v.foong-Dosqaly
2088,v.gallo,Tabhu Striary,29,1,0,0,0,0,v.gallo-Tabhu Striary
2089,v.garcia,Byasier Pujan,29,0,0,1,0,0,v.garcia-Byasier Pujan
2090,v.handayani,Nganion,26,0,1,0,0,0,v.handayani-Nganion
2091,v.heikkinen,Sobianitedrucy,37,1,0,0,0,0,v.heikkinen-Sobianitedrucy
2092,v.ikeda,Southern Viout Aman,26,1,0,0,0,0,v.ikeda-Southern Viout Aman
2093,v.kaneko,Central Namemo Laand,30,0,0,1,0,0,v.kaneko-Central Namemo Laand
2094,v.koller,Coastpa Barleslands,24,0,0,1,0,0,v.koller-Coastpa Barleslands
2095,v.krisensen,Dosqaly,31,0,0,1,0,0,v.krisensen-Dosqaly
2096,v.kumwenda,Esia,28,0,0,0,1,0,v.kumwenda-Esia
2097,v.lahtinen,Sobianitedrucy,23,0,1,0,0,0,v.lahtinen-Sobianitedrucy
2098,v.macuacua,Western Niasland,33,0,0,1,0,0,v.macuacua-Western Niasland
2099,v.mahagna,Ngoque Blicri,32,0,1,0,0,0,v.mahagna-Ngoque Blicri
2100,v.mansoor,Rarita,31,0,0,1,0,1,v.mansoor-Rarita
2101,v.marino,Badad,24,0,1,0,0,0,v.marino-Badad
2102,v.mattila,Iverde,25,0,1,0,0,0,v.mattila-Iverde
2103,v.meijermeyer,Southern Ristan,21,1,0,0,0,0,v.meijermeyer-Southern Ristan
2104,v.mhlanga,Dosqaly,27,0,0,1,0,0,v.mhlanga-Dosqaly
2105,v.morel,Imaar Vircoand,24,1,0,0,0,0,v.morel-Imaar Vircoand
2106,v.mudondo,People's Land of Maneau,24,1,0,0,0,0,v.mudondo-People's Land of Maneau
2107,v.mugala,Nganion,30,0,0,1,0,0,v.mugala-Nganion
2108,v.nabbosa,Quewenia,22,1,0,0,0,0,v.nabbosa-Quewenia
2109,v.nabukeera,Esia,26,0,1,0,0,0,v.nabukeera-Esia
2110,v.nagawa,Dosqaly,21,1,0,0,0,0,v.nagawa-Dosqaly
2111,v.nakayima,Nganion,28,0,1,0,0,0,v.nakayima-Nganion
2112,v.nakiyemba,Northern Namemo Laand,34,0,1,0,0,0,v.nakiyemba-Northern Namemo Laand
2113,v.ojara,Nganion,21,0,1,0,0,0,v.ojara-Nganion
2114,v.okongo,Esia,30,1,0,0,0,0,v.okongo-Esia
2115,v.owusu,Esia,33,0,1,0,0,0,v.owusu-Esia
2116,v.pathan,Coastpa Barleslands,18,1,0,0,0,0,v.pathan-Coastpa Barleslands
2117,v.persson,Kani,29,0,1,0,0,0,v.persson-Kani
2118,v.phung,Nganion,27,1,0,0,0,0,v.phung-Nganion
2119,v.quay,Lefghau,31,0,0,1,0,0,v.quay-Lefghau
2120,v.ram,People's Land of Maneau,25,0,0,1,0,0,v.ram-People's Land of Maneau
2121,v.razak,Lefghau,36,0,0,0,1,0,v.razak-Lefghau
2122,v.rocha,Western Niasland,32,0,1,0,0,0,v.rocha-Western Niasland
2123,v.roger,Esia,19,1,0,0,0,0,v.roger-Esia
2124,v.salim,Janmico,25,0,0,1,0,0,v.salim-Janmico
2125,v.shinde,Nganion,22,0,1,0,0,0,v.shinde-Nganion
2126,v.siregar,Nganion,17,0,1,0,0,0,v.siregar-Nganion
2127,v.smits,Coastpa Barleslands,25,1,0,0,0,0,v.smits-Coastpa Barleslands
2128,v.ssali,Sobianitedrucy,29,0,0,0,1,0,v.ssali-Sobianitedrucy
2129,v.sserugo,Nganion,25,1,0,0,0,0,v.sserugo-Nganion
2130,v.sultan,Rarita,20,0,0,1,0,1,v.sultan-Rarita
2131,v.supriadi,Esia,22,1,0,0,0,0,v.supriadi-Esia
2132,v.taheri,People's Land of Maneau,29,1,0,0,0,0,v.taheri-People's Land of Maneau
2133,v.thakor,Dosqaly,18,0,1,0,0,0,v.thakor-Dosqaly
2134,v.tugume,Sobianitedrucy,32,1,0,0,0,0,v.tugume-Sobianitedrucy
2135,v.wolf,Esia,18,1,0,0,0,0,v.wolf-Esia
2136,w.abeja,Esia,28,0,0,0,1,0,w.abeja-Esia
2137,w.aciro,Dosqaly,28,0,0,1,0,0,w.aciro-Dosqaly
2138,w.ainomugisha,Thaijagypt,22,1,0,0,0,0,w.ainomugisha-Thaijagypt
2139,w.alghamdi,Quewenia,21,0,0,1,0,0,w.alghamdi-Quewenia
2140,w.alves,People's Land of Maneau,19,0,0,1,0,0,w.alves-People's Land of Maneau
2141,w.amankwah,Imaar Vircoand,28,0,1,0,0,0,w.amankwah-Imaar Vircoand
2142,w.arifin,Esia,20,0,1,0,0,0,w.arifin-Esia
2143,w.aubert,Dosqaly,21,0,0,1,0,0,w.aubert-Dosqaly
2144,w.barbieri,Rarita,30,1,0,0,0,1,w.barbieri-Rarita
2145,w.binmohamad,Biarizea,23,0,1,0,0,0,w.binmohamad-Biarizea
2146,w.cheang,Nganion,35,1,0,0,0,0,w.cheang-Nganion
2147,w.chue,Nkasland Cronestan,28,0,0,1,0,0,w.chue-Nkasland Cronestan
2148,w.damico,Dosqaly,20,1,0,0,0,0,w.damico-Dosqaly
2149,w.dehghani,Rarita,18,0,1,0,0,1,w.dehghani-Rarita
2150,w.doyle,Northern Namemo Laand,33,0,1,0,0,0,w.doyle-Northern Namemo Laand
2151,w.dufour,Nganion,21,1,0,0,0,0,w.dufour-Nganion
2152,w.fernando,Nganion,27,0,0,1,0,0,w.fernando-Nganion
2153,w.guo,Rarita,30,0,0,1,0,1,w.guo-Rarita
2154,w.hamad,Kesternsri,34,0,0,1,0,0,w.hamad-Kesternsri
2155,w.iddrisu,Nganion,22,0,0,1,0,0,w.iddrisu-Nganion
2156,w.katamba,Sobianitedrucy,21,0,0,1,0,0,w.katamba-Sobianitedrucy
2157,w.kayange,Southern Ristan,25,1,0,0,0,0,w.kayange-Southern Ristan
2158,w.kisitu,Sobianitedrucy,24,0,1,0,0,0,w.kisitu-Sobianitedrucy
2159,w.kobusingye,Dosqaly,21,0,0,1,0,0,w.kobusingye-Dosqaly
2160,w.kong,Imaar Vircoand,28,0,0,0,1,0,w.kong-Imaar Vircoand
2161,w.kuhn,Dosqaly,22,0,1,0,0,0,w.kuhn-Dosqaly
2162,w.lew,Nganion,24,1,0,0,0,0,w.lew-Nganion
2163,w.lotfi,Moaithe,25,0,0,0,1,0,w.lotfi-Moaithe
2164,w.ly,Northslands,27,0,0,1,0,0,w.ly-Northslands
2165,w.mahato,Nganion,32,0,1,0,0,0,w.mahato-Nganion
2166,w.mandizvidza,Esia,27,0,0,0,1,0,w.mandizvidza-Esia
2167,w.markovi,Nancipenuaroe,28,1,0,0,0,0,w.markovi-Nancipenuaroe
2168,w.martinez,Rarita,21,1,0,0,0,1,w.martinez-Rarita
2169,w.mbaziira,Rarita,36,0,0,1,0,1,w.mbaziira-Rarita
2170,w.mertens,Manlisgamncent,32,1,0,0,0,0,w.mertens-Manlisgamncent
2171,w.montanari,Esia,24,0,0,1,0,0,w.montanari-Esia
2172,w.muchenje,Biarizea,24,0,0,1,0,0,w.muchenje-Biarizea
2173,w.mugisha,Dosqaly,28,0,1,0,0,0,w.mugisha-Dosqaly
2174,w.muwanga,Dosqaly,33,0,1,0,0,0,w.muwanga-Dosqaly
2175,w.nabatanzi,Esia,19,1,0,0,0,0,w.nabatanzi-Esia
2176,w.nakato,Sobianitedrucy,23,0,1,0,0,0,w.nakato-Sobianitedrucy
2177,w.namukose,Coastpa Barleslands,25,0,0,1,0,0,w.namukose-Coastpa Barleslands
2178,w.nantale,Central Namemo Laand,19,0,1,0,0,0,w.nantale-Central Namemo Laand
2179,w.nasiru,Rarita,33,0,0,0,1,1,w.nasiru-Rarita
2180,w.noguchi,Lefghau,26,0,1,0,0,0,w.noguchi-Lefghau
2181,w.ofori,Unicorporated Tiagascar,26,1,0,0,0,0,w.ofori-Unicorporated Tiagascar
2182,w.okumu,Unicorporated Tiagascar,26,0,1,0,0,0,w.okumu-Unicorporated Tiagascar
2183,w.ongom,Sobianitedrucy,30,0,0,1,0,0,w.ongom-Sobianitedrucy
2184,w.ross,Nganion,18,0,1,0,0,0,w.ross-Nganion
2185,w.rusu,Byasier Pujan,25,0,0,1,0,0,w.rusu-Byasier Pujan
2186,w.salamah,Lefghau,18,0,0,1,0,0,w.salamah-Lefghau
2187,w.santoro,Coastpa Barleslands,27,0,0,1,0,0,w.santoro-Coastpa Barleslands
2188,w.soltani,Northern Namemo Laand,26,0,1,0,0,0,w.soltani-Northern Namemo Laand
2189,w.swee,People's Land of Maneau,20,1,0,0,0,0,w.swee-People's Land of Maneau
2190,w.torok,People's Land of Maneau,23,1,0,0,0,0,w.torok-People's Land of Maneau
2191,w.tushabomwe,Zacia Lygia,28,0,1,0,0,0,w.tushabomwe-Zacia Lygia
2192,w.wandera,Nkasland Cronestan,28,1,0,0,0,0,w.wandera-Nkasland Cronestan
2193,w.yeoh,Rarita,29,0,0,1,0,1,w.yeoh-Rarita
2194,w.zarei,Slandsganiamayotteque,21,0,1,0,0,0,w.zarei-Slandsganiamayotteque
2195,x.adikini,Cuandbo,25,0,0,0,1,0,x.adikini-Cuandbo
2196,x.akol,Dosqaly,19,1,0,0,0,0,x.akol-Dosqaly
2197,x.alanazi,Dosqaly,18,0,1,0,0,0,x.alanazi-Dosqaly
2198,x.aliru,Xikong,21,0,1,0,0,0,x.aliru-Xikong
2199,x.aminah,Reugha,24,0,1,0,0,0,x.aminah-Reugha
2200,x.arnaud,Imaar Vircoand,27,0,0,0,1,0,x.arnaud-Imaar Vircoand
2201,x.ayugi,Nganion,23,0,0,1,0,0,x.ayugi-Nganion
2202,x.bekher,Lylimi,28,1,0,0,0,0,x.bekher-Lylimi
2203,x.bintiawang,Rosvi,30,0,0,1,0,0,x.bintiawang-Rosvi
2204,x.bintiramli,Slandsganiamayotteque,17,0,1,0,0,0,x.bintiramli-Slandsganiamayotteque
2205,x.boyko,Coastpa Barleslands,29,0,0,1,0,0,x.boyko-Coastpa Barleslands
2206,x.chevalier,Dosqaly,23,1,0,0,0,0,x.chevalier-Dosqaly
2207,x.dahan,Sobianitedrucy,29,0,0,0,1,0,x.dahan-Sobianitedrucy
2208,x.denis,Lefghau,22,0,0,1,0,0,x.denis-Lefghau
2209,x.devries,Ingre,22,1,0,0,0,0,x.devries-Ingre
2210,x.driscoll,Nkasland Cronestan,20,0,0,0,1,0,x.driscoll-Nkasland Cronestan
2211,x.emmanuel,People's Land of Maneau,26,1,0,0,0,0,x.emmanuel-People's Land of Maneau
2212,x.haji,Greri Landmoslands,26,0,0,1,0,0,x.haji-Greri Landmoslands
2213,x.heikkila,People's Land of Maneau,26,0,0,1,0,0,x.heikkila-People's Land of Maneau
2214,x.hosseinzadeh,Nganion,28,0,0,0,1,0,x.hosseinzadeh-Nganion
2215,x.joly,People's Land of Maneau,22,1,0,0,0,0,x.joly-People's Land of Maneau
2216,x.kabugho,Cabral Retrea,21,1,0,0,0,0,x.kabugho-Cabral Retrea
2217,x.kamble,Dosqaly,28,0,1,0,0,0,x.kamble-Dosqaly
2218,x.kanyunyuzi,Manlisgamncent,31,0,1,0,0,0,x.kanyunyuzi-Manlisgamncent
2219,x.kazibwe,Janmico,29,0,1,0,0,0,x.kazibwe-Janmico
2220,x.kidega,Nganion,19,0,1,0,0,0,x.kidega-Nganion
2221,x.kurnia,Esia,31,0,0,1,0,0,x.kurnia-Esia
2222,x.kwesiga,Coastpa Barleslands,21,1,0,0,0,0,x.kwesiga-Coastpa Barleslands
2223,x.kyei,Dosqaly,26,0,0,1,0,0,x.kyei-Dosqaly
2224,x.leroy,Rarita,26,0,1,0,0,1,x.leroy-Rarita
2225,x.lopez,Esia,20,0,1,0,0,0,x.lopez-Esia
2226,x.lubega,Lefghau,22,0,0,1,0,0,x.lubega-Lefghau
2227,x.lunyolo,Esia,18,1,0,0,0,0,x.lunyolo-Esia
2228,x.makina,Redohrainbri,18,0,1,0,0,0,x.makina-Redohrainbri
2229,x.marroquin,Nancipenuaroe,21,0,1,0,0,0,x.marroquin-Nancipenuaroe
2230,x.masaba,Rarita,29,0,1,0,0,1,x.masaba-Rarita
2231,x.mendez,Lefghau,22,0,1,0,0,0,x.mendez-Lefghau
2232,x.mkandawire,Esia,20,0,0,1,0,0,x.mkandawire-Esia
2233,x.mubiru,Nganion,31,1,0,0,0,0,x.mubiru-Nganion
2234,x.muhwezi,Greri Landmoslands,27,0,1,0,0,0,x.muhwezi-Greri Landmoslands
2235,x.mulder,Giumle Lizeibon,26,0,0,1,0,0,x.mulder-Giumle Lizeibon
2236,x.muzaki,Imaar Vircoand,33,0,0,1,0,0,x.muzaki-Imaar Vircoand
2237,x.nabaggala,Biarizea,26,1,0,0,0,0,x.nabaggala-Biarizea
2238,x.nabukalu,Nganion,28,0,0,1,0,0,x.nabukalu-Nganion
2239,x.nakong,Sobianitedrucy,28,0,0,1,0,0,x.nakong-Sobianitedrucy
2240,x.nalukenge,Southslands,30,0,0,1,0,0,x.nalukenge-Southslands
2241,x.nambooze,Nganion,26,0,1,0,0,0,x.nambooze-Nganion
2242,x.namuli,People's Land of Maneau,29,0,0,1,0,0,x.namuli-People's Land of Maneau
2243,x.namuyanja,Esia,18,0,1,0,0,0,x.namuyanja-Esia
2244,x.nankya,Nganion,20,0,1,0,0,0,x.nankya-Nganion
2245,x.natamba,Esia,18,1,0,0,0,0,x.natamba-Esia
2246,x.nazari,Ingre,24,0,0,1,0,0,x.nazari-Ingre
2247,x.ngwenya,Republic of Denand Landsa,21,1,0,0,0,0,x.ngwenya-Republic of Denand Landsa
2248,x.nyaketcho,Esia,24,0,0,1,0,0,x.nyaketcho-Esia
2249,x.odongo,Unicorporated Tiagascar,26,0,1,0,0,0,x.odongo-Unicorporated Tiagascar
2250,x.oneill,Sobianitedrucy,18,0,1,0,0,0,x.oneill-Sobianitedrucy
2251,x.opira,Dosqaly,18,0,1,0,0,0,x.opira-Dosqaly
2252,x.pavlovi,Nganion,20,0,0,1,0,0,x.pavlovi-Nganion
2253,x.phiri,Dosqaly,29,0,0,1,0,0,x.phiri-Dosqaly
2254,x.rana,Nganion,20,1,0,0,0,0,x.rana-Nganion
2255,x.sakamoto,Rocda Bemoda,25,1,0,0,0,0,x.sakamoto-Rocda Bemoda
2256,x.sharma,Nganion,29,0,1,0,0,0,x.sharma-Nganion
2257,x.simi,Sobianitedrucy,26,1,0,0,0,0,x.simi-Sobianitedrucy
2258,x.smith,Nganion,22,0,0,1,0,0,x.smith-Nganion
2259,x.ssemakula,Central Namemo Laand,22,0,0,1,0,0,x.ssemakula-Central Namemo Laand
2260,x.ssenyonjo,New Uwi,18,0,0,1,0,0,x.ssenyonjo-New Uwi
2261,x.sulaiman,Esia,28,0,0,1,0,0,x.sulaiman-Esia
2262,x.sung,Lylimi,32,1,0,0,0,0,x.sung-Lylimi
2263,x.takagi,Rarita,23,0,0,1,0,1,x.takagi-Rarita
2264,x.tambala,Dosqaly,31,0,0,1,0,0,x.tambala-Dosqaly
2265,x.tembe,Cabral Retrea,20,1,0,0,0,0,x.tembe-Cabral Retrea
2266,x.thomas,Rarita,28,1,0,0,0,1,x.thomas-Rarita
2267,x.tourgeman,Rarita,31,0,0,1,0,1,x.tourgeman-Rarita
2268,x.tu,Rarita,20,0,1,0,0,1,x.tu-Rarita
2269,x.tumushabe,Rarita,31,0,0,0,1,1,x.tumushabe-Rarita
2270,x.vtols,Greri Landmoslands,26,1,0,0,0,0,x.vtols-Greri Landmoslands
2271,x.walusimbi,Lefghau,23,1,0,0,0,0,x.walusimbi-Lefghau
2272,x.wasswa,Esia,25,0,1,0,0,0,x.wasswa-Esia
2273,x.williams,Moaithe,26,0,0,1,0,0,x.williams-Moaithe
2274,x.yau,People's Land of Maneau,18,1,0,0,0,0,x.yau-People's Land of Maneau
2275,x.zalwango,Sobianitedrucy,18,0,1,0,0,0,x.zalwango-Sobianitedrucy
2276,y.acola,Rarita,33,0,0,0,1,1,y.acola-Rarita
2277,y.ademovi,Dosqaly,31,0,1,0,0,0,y.ademovi-Dosqaly
2278,y.aidoo,People's Land of Maneau,25,0,0,1,0,0,y.aidoo-People's Land of Maneau
2279,y.akiror,Rosvi,20,1,0,0,0,0,y.akiror-Rosvi
2280,y.alzahrani,Esia,28,0,0,1,0,0,y.alzahrani-Esia
2281,y.apolot,Janmico,27,0,1,0,0,0,y.apolot-Janmico
2282,y.arinitwe,Nganion,20,1,0,0,0,0,y.arinitwe-Nganion
2283,y.bano,Central Diasongo,30,0,0,1,0,0,y.bano-Central Diasongo
2284,y.binabubakar,Central Namemo Laand,21,1,0,0,0,0,y.binabubakar-Central Namemo Laand
2285,y.bintiomar,Quewenia,26,0,0,0,1,0,y.bintiomar-Quewenia
2286,y.cheu,Rarita,18,0,1,0,0,1,y.cheu-Rarita
2287,y.clark,Manlisgamncent,24,0,1,0,0,0,y.clark-Manlisgamncent
2288,y.deng,People's Land of Maneau,22,0,0,1,0,0,y.deng-People's Land of Maneau
2289,y.draru,Rarita,37,0,0,0,1,1,y.draru-Rarita
2290,y.dupont,Esia,17,0,1,0,0,0,y.dupont-Esia
2291,y.fallah,Nganion,22,1,0,0,0,0,y.fallah-Nganion
2292,y.ferrara,People's Land of Maneau,20,0,1,0,0,0,y.ferrara-People's Land of Maneau
2293,y.fong,Dosqaly,22,1,0,0,0,0,y.fong-Dosqaly
2294,y.goh,Tito Mia,26,0,0,0,1,0,y.goh-Tito Mia
2295,y.horvath,Landli Blicporlip,27,1,0,0,0,0,y.horvath-Landli Blicporlip
2296,y.iwasaki,Esia,23,0,0,1,0,0,y.iwasaki-Esia
2297,y.jain,Esia,24,1,0,0,0,0,y.jain-Esia
2298,y.jokinen,Dosqaly,27,1,0,0,0,0,y.jokinen-Dosqaly
2299,y.kabiru,Dosqaly,22,0,1,0,0,0,y.kabiru-Dosqaly
2300,y.kasozi,Greri Landmoslands,26,0,0,1,0,0,y.kasozi-Greri Landmoslands
2301,y.kat,Dosqaly,33,0,0,1,0,0,y.kat-Dosqaly
2302,y.khatun,Coastpa Barleslands,22,0,1,0,0,0,y.khatun-Coastpa Barleslands
2303,y.koay,Reugha,28,0,0,1,0,0,y.koay-Reugha
2304,y.kyosiimire,Nganion,26,0,0,0,1,0,y.kyosiimire-Nganion
2305,y.larsen,Imaar Vircoand,26,0,0,0,1,0,y.larsen-Imaar Vircoand
2306,y.lawan,Nkasland Cronestan,15,0,1,0,0,0,y.lawan-Nkasland Cronestan
2307,y.machava,Imaar Vircoand,29,0,0,1,0,0,y.machava-Imaar Vircoand
2308,y.makavan,Dosqaly,20,1,0,0,0,0,y.makavan-Dosqaly
2309,y.manuel,Biarizea,17,0,1,0,0,0,y.manuel-Biarizea
2310,y.marlina,Isle of Lababwe,27,1,0,0,0,0,y.marlina-Isle of Lababwe
2311,y.mohammadzadeh,Ngoque Blicri,29,0,1,0,0,0,y.mohammadzadeh-Ngoque Blicri
2312,y.molnar,Nganion,33,0,1,0,0,0,y.molnar-Nganion
2313,y.mugerwa,Rarita,25,0,0,1,0,1,y.mugerwa-Rarita
2314,y.mukisa,Manlisgamncent,32,0,1,0,0,0,y.mukisa-Manlisgamncent
2315,y.mutema,Nganion,27,1,0,0,0,0,y.mutema-Nganion
2316,y.nabulo,People's Land of Maneau,19,1,0,0,0,0,y.nabulo-People's Land of Maneau
2317,y.nakimbugwe,Nganion,29,0,1,0,0,0,y.nakimbugwe-Nganion
2318,y.nakkazi,Dosqaly,29,0,1,0,0,0,y.nakkazi-Dosqaly
2319,y.nalubwama,Sobianitedrucy,28,1,0,0,0,0,y.nalubwama-Sobianitedrucy
2320,y.nambi,Western Niasland,29,1,0,0,0,0,y.nambi-Western Niasland
2321,y.namutosi,Sobianitedrucy,18,0,1,0,0,0,y.namutosi-Sobianitedrucy
2322,y.nanyondo,Sobianitedrucy,26,0,0,0,1,0,y.nanyondo-Sobianitedrucy
2323,y.nassuuna,Coastpa Barleslands,24,0,0,1,0,0,y.nassuuna-Coastpa Barleslands
2324,y.niemi,Coastpa Barleslands,28,1,0,0,0,0,y.niemi-Coastpa Barleslands
2325,y.nkhata,Southslands,28,0,1,0,0,0,y.nkhata-Southslands
2326,y.nyirongo,Rosvi,21,0,1,0,0,0,y.nyirongo-Rosvi
2327,y.okori,Nganion,31,0,0,1,0,0,y.okori-Nganion
2328,y.oppong,Sobianitedrucy,20,0,0,1,0,0,y.oppong-Sobianitedrucy
2329,y.peter,Central Namemo Laand,29,0,0,1,0,0,y.peter-Central Namemo Laand
2330,y.phe,Imaar Vircoand,31,0,0,1,0,0,y.phe-Imaar Vircoand
2331,y.rabinovitch,Western Niasland,28,0,0,1,0,0,y.rabinovitch-Western Niasland
2332,y.rodriguez,Janmico,33,0,0,1,0,0,y.rodriguez-Janmico
2333,y.romano,Slandsganiamayotteque,30,0,0,1,0,0,y.romano-Slandsganiamayotteque
2334,y.salminen,Dosqaly,18,1,0,0,0,0,y.salminen-Dosqaly
2335,y.ssentongo,Nganion,21,0,0,1,0,0,y.ssentongo-Nganion
